id,name,field,value
100268018,闇魔導的霸王,desc,"這個卡名的①③效果1回合各能使用1次。
①：此卡在手牌存在，場上有2張以上裡側表示卡或「闇」存在的場合可以發動。此卡特殊召喚。
②：只要我方場上有裡側表示卡存在，此卡不會被對手的效果破壞，對手不能將此卡作為效果的對象。
③：攻擊力低於此卡的場上的怪獸發動效果時或攻擊宣言時可以發動。那隻怪獸破壞。"
100268018,闇魔導的霸王,str1,特殊召喚
100268018,闇魔導的霸王,str3,破壞
100268019,屬性反發作用,name,屬性反發作用
100268019,屬性反發作用,desc,"這個卡名的卡在1回合只能發動1張，連鎖3以後發動的場合，應對此卡的發動，對手不能發動效果。
①：以從額外牌組特殊召喚的對手場上1隻表側表示怪獸為對象可以發動。從我方的手牌、牌組、場上（表側表示）將1隻不死族或闇屬性怪獸送去墓地，對象怪獸的攻擊力下降那個原攻擊力數值。對象怪獸是光屬性的場合，隨後將那個效果無效化。"
100268019,屬性反發作用,str1,發動
100268020,雙劍公爵,name,雙劍公爵
100268020,雙劍公爵,desc,"這個卡名的①②效果1回合各能使用1次。
①：此卡在手牌存在，持有擲骰子效果的卡在我方場上存在的場合可以發動。此卡特殊召喚。
②：我方主要階段可以發動。擲3次骰子。此卡的攻擊力直到回合結束時上升擲出點數的總和×350。相同點數擲出2個以上的場合，隨後可以從手牌將1隻怪獸特殊召喚。
③：此卡在1次戰鬥階段中可以向怪獸攻擊最多2次。"
100268020,雙劍公爵,str1,特殊召喚
100268020,雙劍公爵,str2,擲骰子
100268020,雙劍公爵,str3,是否把怪獸特殊召喚？
100268021,閃光之封殺劍,name,閃光之封殺劍
100268021,閃光之封殺劍,desc,"這個卡名的卡1回合只能發動1張。
①：對手的手牌隨機選1張，直到下個回合的準備階段表側除外。發動覆蓋的此卡，用那個效果將怪獸除外的場合，隨後可以依照那個等級適用以下效果。
●等級4：對手從自身的手牌、牌組、墓地將那些同名怪獸全部除外。
●等級5以上：我方從牌組將1隻種族、屬性、等級之中有1個以上和那隻怪獸相同的等級5以上的怪獸加入手牌。"
100268021,閃光之封殺劍,str1,發動
100268021,閃光之封殺劍,str2,「閃光之封殺劍」的效果除外
100268021,閃光之封殺劍,str3,是否適用以下效果？
100268022,暗黑魔族 基爾法惡魔-暗黑魔炎葬,name,暗黑魔族 基爾法惡魔-暗黑魔炎葬
100268022,暗黑魔族 基爾法惡魔-暗黑魔炎葬,desc,"這個卡名的①②效果1回合各能使用1次。
①：我方、對手的主要階段，將此卡從手牌送去墓地可以發動。我方抽1張卡。那之後，選1張我方的手牌捨棄。這個回合中，對手場上的怪獸的攻擊力下降500。
②：此卡在墓地存在的狀態，我方的惡魔族怪獸將怪獸戰鬥破壞時可以發動。此卡特殊召喚。此效果特殊召喚的此卡從場上離開的場合被除外。"
100268022,暗黑魔族 基爾法惡魔-暗黑魔炎葬,str1,抽卡
100268022,暗黑魔族 基爾法惡魔-暗黑魔炎葬,str2,特殊召喚
100268023,鋼鐵騎士 機亞弗里德,name,鋼鐵騎士 機亞弗里德
100268023,鋼鐵騎士 機亞弗里德,desc,"這個卡名的①②效果1回合各能使用1次。
①：我方場上的怪獸被戰鬥、效果破壞的我方、對手回合可以發動。此卡從手牌特殊召喚，從我方墓地將1隻怪獸當作攻擊力上升800的裝備魔法卡給此卡裝備。
②：我方主要階段可以發動。此卡的裝備卡全部破壞。此效果將怪獸卡破壞的場合，隨後可以從牌組將和其中1隻等級不同且種族、屬性相同的1隻怪獸加入手牌。"
100268023,鋼鐵騎士 機亞弗里德,str1,特殊召喚
100268023,鋼鐵騎士 機亞弗里德,str2,破壞裝備
100268023,鋼鐵騎士 機亞弗里德,str3,是否加入手牌？
100268024,魔法卡「敵人控制器」,name,魔法卡「敵人控制器」
100268024,魔法卡「敵人控制器」,desc,"這個卡名的①②效果1回合只有1次能使用其中1個。
①：支付1000生命值，以對手場上1隻表側表示怪獸為對象可以發動。從以下效果挑選1個適用。
●對象怪獸破壞。
●進行1隻怪獸的上級召喚。那個時候，必須將作為對象的對手怪獸解放來代替我方場上1隻怪獸。
②：我方主要階段將墓地的此卡除外可以發動。從牌組將1張「魔法卡「敵人控制器」」加入手牌。"
100268024,魔法卡「敵人控制器」,str1,發動
100268024,魔法卡「敵人控制器」,str2,檢索
100268024,魔法卡「敵人控制器」,str3,●對象怪獸破壞
100268024,魔法卡「敵人控制器」,str4,●上級召喚
100268025,通往靈魂的引導,name,通往靈魂的引導
100268025,通往靈魂的引導,desc,"這個卡名的①②效果1回合各能使用1次。
①：包含從墓地將怪獸特殊召喚效果的，卡的效果由對手發動時可以發動。那個效果無效，從對手墓地將1隻怪獸在對手場上特殊召喚。那之後，可以將對手場上任意數量的表側表示怪獸送去墓地（攻擊力合計最多6000）。
②：此卡被除外的場合可以發動。此卡加入手牌。那之後，可以不用解放來進行需要解放1隻以上的手牌1隻怪獸的召喚。"
100268025,通往靈魂的引導,str1,發動
100268025,通往靈魂的引導,str2,回到手牌
100268025,通往靈魂的引導,str3,是否將表側表示怪獸送去墓地？
100268025,通往靈魂的引導,str4,是否不解放來進行召喚？
100268201,波動的超魔導劍士-黑色聖武士,name,波動的超魔導劍士-黑色聖武士
100268201,波動的超魔導劍士-黑色聖武士,desc,"「黑魔導」+等級7以上的怪獸
此卡只能用融合召喚來特殊召喚。
①：此卡的攻擊力上升場上的其他怪獸的數量×500。
②：此卡可以向全部對手怪獸各攻擊1次。
③：1回合1次，對手發動魔法卡的效果時可以發動。那個效果無效。那之後，可以將場上1張卡破壞。
④：此卡用戰鬥、效果將卡破壞送去墓地時適用。只要那些卡在墓地存在，那些效果不能發動。"
100268201,波動的超魔導劍士-黑色聖武士,str1,效果3
100268201,波動的超魔導劍士-黑色聖武士,str2,是否將1張卡破壞？
100268201,波動的超魔導劍士-黑色聖武士,str3,「波動的超魔導劍士-黑色聖武士」效果4適用中
100270002,邪心教典,name,邪心教典
100270002,邪心教典,desc,"這個卡名的①③效果1回合各能使用1次。
①：此卡發動的回合的我方主要階段可以發動。從牌組將1隻惡魔族、闇屬性怪獸加入手牌。那之後，從手牌選1隻惡魔族怪獸捨棄。
②：每次對手怪獸攻擊宣言，給此卡放置1個邪心教義計數器。
③：將已放置4個以上邪心教義計數器的此卡送去墓地可以發動。從牌組將1隻惡魔族怪獸特殊召喚。那之後，可以從牌組將1張「超融合」加入手牌。"
100270002,邪心教典,str1,檢索惡魔族闇屬性
100270002,邪心教典,str2,特殊召喚
100270002,邪心教典,str3,是否加入手牌？
100270003,通往未來的希望-未來視界,name,通往未來的希望-未來視界
100270003,通往未來的希望-未來視界,desc,"這個卡名的①②效果1回合各能使用1次。
①：我方場上有「新宇」融合怪獸或「E.HERO 新宇俠」存在的場合，捨棄1張手牌可以發動。我方的手牌、牌組、場上的怪獸作為融合素材，將1隻需以「HERO」怪獸為融合素材的融合怪獸融合召喚。
②：我方場上有「新宇」融合怪獸存在的場合，將墓地的此卡除外，以對手場上1張表側表示卡為對象可以發動。那張卡的效果直到回合結束時無效。"
100270003,通往未來的希望-未來視界,str1,發動
100270003,通往未來的希望-未來視界,str2,效果無效
100271000,“狩獵罪寶的魔鬼” 迪亞貝爾斯塔,name,“狩獵罪寶的魔鬼” 迪亞貝爾斯塔
100271000,“狩獵罪寶的魔鬼” 迪亞貝爾斯塔,desc,"這個卡名的①方法的特殊召喚1回合只能1次，②③效果1回合各能使用1次。
①：我方或對手的墓地有「反逆之罪寶-蛇眼」或「蛇眼炎燐」存在的場合，此卡可以從手牌特殊召喚。
②：從我方墓地將1張「死之罪寶-露西耶拉」除外可以發動。對手場上的魔法、陷阱卡全部破壞。
③：對手回合，從我方墓地將1張「背叛之罪寶-西爾維亞」除外可以發動。對手場上的怪獸全部破壞。"
100271000,“狩獵罪寶的魔鬼” 迪亞貝爾斯塔,str1,特殊召喚
100271000,“狩獵罪寶的魔鬼” 迪亞貝爾斯塔,str2,魔陷破壞
100271000,“狩獵罪寶的魔鬼” 迪亞貝爾斯塔,str3,破壞怪獸
100272001,无穷方界器 地天,name,无穷方界器 地天
100272001,无穷方界器 地天,desc,"这个卡名的①②的效果1回合各能使用1次，这些效果发动的回合，自己不是融合怪兽不能从额外卡组特殊召唤。
①：自己主要阶段才能发动。这张卡从手卡特殊召唤。
②：这张卡召唤·特殊召唤的场合，丢弃1张手卡才能发动。从卡组把最多2张「方界」魔法·陷阱卡加入手卡。
③：1回合1次，自己·对方的战斗阶段才能发动。自己的手卡·场上的怪兽作为融合素材，把1只「方界」融合怪兽融合召唤。"
100272001,无穷方界器 地天,str1,特殊召唤
100272001,无穷方界器 地天,str2,检索
100272001,无穷方界器 地天,str3,融合召唤
100272002,燎炎方界神 狱焰之阿底提,name,燎炎方界神 狱焰之阿底提
100272002,燎炎方界神 狱焰之阿底提,desc,"「方界」怪兽＋「方界胤 毗贾姆」
把自己手卡·场上的上记卡送去墓地的场合才能特殊召唤。这个卡名的②的效果1回合只能使用1次，这个效果发动的回合，自己不是融合怪兽不能从额外卡组特殊召唤。
①：这张卡的攻击力上升自己墓地的「方界胤 毗贾姆」的数量×800。
②：自己·对方回合可以发动。这张卡回到额外卡组，从自己墓地把2只「方界」怪兽特殊召唤，从卡组把1张「方界」卡加入手卡。"
100272002,燎炎方界神 狱焰之阿底提,str2,特殊召唤
100272003,溟渊方界神 深渊伐萝陀,name,溟渊方界神 深渊伐萝陀
100272003,溟渊方界神 深渊伐萝陀,desc,"「方界」怪兽×3
这个卡名的②的效果1回合只能使用1次，这个效果发动的回合，自己不是融合怪兽不能从额外卡组特殊召唤。
①：这张卡，攻击力上升自己墓地的「方界胤 毗贾姆」的数量×1000，不受比这张卡攻击力低的怪兽所发动的效果影响。
②：自己·对方回合可以发动。这张卡回到额外卡组，从自己墓地把3只「方界」怪兽特殊召唤，从卡组把1张「方界」卡加入手卡。"
100272003,溟渊方界神 深渊伐萝陀,str2,特殊召唤
100272004,创世方界超神 无穷圣魂,name,创世方界超神 无穷圣魂
100272004,创世方界超神 无穷圣魂,desc,"「方界」怪兽×4
这张卡不用融合召唤不能特殊召唤。
①：这张卡，攻击力上升自己墓地的「方界胤 毗贾姆」的数量×1500，不受比这张卡攻击力低的怪兽所发动的效果影响。
②：自己·对方回合1次，可以发动。自己除外状态的「方界」卡全部回到卡组，把对方场上1张卡破坏。
③：表侧表示的这张卡因对方从场上离开的场合才能发动。从自己墓地把最多3只「方界胤 毗贾姆」特殊召唤。"
100272004,创世方界超神 无穷圣魂,str1,破坏
100272004,创世方界超神 无穷圣魂,str2,特殊召唤
100272006,方界觉,name,方界觉
100272006,方界觉,desc,"这个卡名的卡在1回合只能发动1张。
①：作为这张卡发动时的效果处理，可以从卡组把1张「方界」卡送去墓地。
②：1回合1次，丢弃1张手卡才能发动。给对方场上1只表侧表示怪兽放置1个方界指示物。有方界指示物放置的怪兽不能攻击，效果无效化。
③：自己场上有「方界」怪兽特殊召唤的场合才能发动。自己手卡·场上的怪兽作为融合素材，把1只「方界」融合怪兽融合召唤。"
100272006,方界觉,str1,发动
100272006,方界觉,str2,放置指示物
100272006,方界觉,str3,融合召唤
100272006,方界觉,str4,是否把卡送去墓地？
101306082,静寂猛虎,name,静寂猛虎
101306082,静寂猛虎,desc,"这张卡召唤·特殊召唤的场合：可以以对方场上1张魔法·陷阱卡为对象；这张卡从场上离开的场合，那张卡破坏。
这张卡从手卡·场上被送去墓地的场合：可以从自己场上把1张魔法·陷阱卡送去墓地；这张卡特殊召唤。这个效果特殊召唤的这张卡从场上离开的场合除外。
「静寂猛虎」的每个效果1回合各能使用1次。"
101306082,静寂猛虎,str1,破坏
101306082,静寂猛虎,str2,特殊召唤
101306083,听天投命,name,听天投命
101306083,听天投命,desc,"自己场上的表侧表示卡被对方的卡的效果破坏的场合：可以进行1次投掷硬币，对里表作猜测。猜中的场合，从自己墓地把1只怪兽特殊召唤。猜错的场合，从自己墓地把1张陷阱卡盖放。
这张卡被对方的卡的效果破坏的场合：可以从以下效果选择1个发动。
●从自己墓地把1只怪兽特殊召唤。
●从自己墓地把1张陷阱卡盖放。
「听天投命」的每个效果1回合各能使用1次。"
101306083,听天投命,str1,发动
101306083,听天投命,str2,选择发动
101306083,听天投命,str3,特殊召唤
101306083,听天投命,str4,盖放陷阱
101306084,九色鹿 九面妖,name,九色鹿 九面妖
101306084,九色鹿 九面妖,desc,"4星光·暗属性怪兽×2只以上
主要阶段（诱发即时效果）：可以把这张卡1个超量素材取除；取除的素材以外的自己手卡·墓地·除外状态的1张卡作为这张卡的超量素材。「九色鹿 九面妖」的这个效果1回合只能使用1次。
这张卡根据作为素材中的怪兽种族的种类数量得到以下效果。
●2种以上：不会被卡的效果破坏。
●3种以上：自己抽卡阶段的通常抽卡变成2张。"
101306084,九色鹿 九面妖,str1,作为超量素材
101306085,贪玩的呱呱公主,name,贪玩的呱呱公主
101306085,贪玩的呱呱公主,desc,"场上的魔法·陷阱卡回到手卡的场合（伤害步骤除外）：可以把这张卡从手卡·墓地以表侧表示或者里侧守备表示特殊召唤。这个效果从墓地特殊召唤的这张卡从场上离开的场合除外。
这张卡在怪兽区域存在的状态，场上的其他卡回到手卡的场合（伤害步骤除外）；可以以自己除外状态的1张通常陷阱卡为对象；那张卡盖放。
「贪玩的呱呱公主」的每个效果1回合各能使用1次。"
101306085,贪玩的呱呱公主,str1,特殊召唤
101306085,贪玩的呱呱公主,str2,盖放
101306086,魔道乌贼 大王,name,魔道乌贼 大王
101306086,魔道乌贼 大王,desc,"水属性怪兽2只
可以从自己场上把1张卡送去墓地；自己场上的全部的水属性怪兽的攻击力·守备力在这个回合上升500。
这张卡在墓地存在的状态，自己场上的水属性连接怪兽被对方的效果破坏的场合（伤害步骤除外）：可以把这张卡除外，以那1只被破坏的怪兽为对象；从自己的手卡·墓地把持有那只怪兽连接标记数量以下等级的1只水属性怪兽特殊召唤。
「魔道乌贼 大王」的每个效果1回合各能使用1次。"
101306086,魔道乌贼 大王,str1,攻击力·守备力上升
101306086,魔道乌贼 大王,str2,特殊召唤
101306087,飞临的蓝锯手,name,飞临的蓝锯手
101306087,飞临的蓝锯手,desc,"8星以上的暗属性怪兽+战士族怪兽
这张卡融合召唤的场合：可以把自己墓地·除外状态的1只战士族怪兽，或者对方墓地·除外状态的1只怪兽，当作攻击力·守备力上升500的装备魔法卡使用给这张卡装备。
对方把魔法·陷阱卡的效果发动时（诱发即时效果）：可以把自己场上1张装备卡送去墓地；那个发动无效。
「飞临的蓝锯手」的每个效果1回合各能使用1次。"
101306087,飞临的蓝锯手,str1,装备
101306087,飞临的蓝锯手,str2,发动无效
101306088,红砷镍半身矿,name,红砷镍半身矿
101306088,红砷镍半身矿,desc,"这张卡从卡组特殊召唤的场合：可以从卡组把「红砷镍半身矿」以外的1只4星以下的岩石族怪兽加入手卡。
这张卡作为同调素材被送去墓地的场合：可以（伤害步骤除外）；进行1只岩石族怪兽的召唤。
「红砷镍半身矿」的每个效果1回合各能使用1次。"
101306088,红砷镍半身矿,str1,检索
101306088,红砷镍半身矿,str2,召唤
101306089,混沌诞生主教,name,混沌诞生主教
101306089,混沌诞生主教,desc,"自己场上的这张卡作为同调素材的场合，可以把这张卡当作调整以外的怪兽使用。
这张卡召唤·特殊召唤的场合：从自己的手卡·卡组·墓地把1只「混沌诞生主教」特殊召唤，那只怪兽变成光属性，这个效果的发动后，直到回合结束时自己不是光·暗属性怪兽不能特殊召唤，不是同调怪兽不能从额外卡组特殊召唤。「混沌诞生主教」的这个效果1回合只能使用1次。"
101306089,混沌诞生主教,str2,特殊召唤
101306090,城主之具象天使,name,城主之具象天使
101306090,城主之具象天使,desc,"调整+调整以外的怪兽1只以上
可以以这张卡相邻纵列1只对方怪兽，或者和这张卡相隔2纵列的对方魔法与陷阱区域1张卡为对象；那张卡除外。
这张卡当作永续魔法卡被放置在魔法与陷阱区域的场合：可以从卡组把1张「具象天使」卡送去墓地。
「城主之具象天使」的以上效果1回合各能使用1次。
这张卡当作永续魔法卡使用中的场合，双方玩家在同一连锁上最多只能发动1次效果。"
101306090,城主之具象天使,str1,除外
101306090,城主之具象天使,str2,送去墓地
101306091,具象天使的元帅,name,具象天使的元帅
101306091,具象天使的元帅,desc,"调整+调整以外的怪兽1只以上
这张卡特殊召唤的场合：发动这个效果；双方玩家可以各从自身额外卡组把1只天使族同调怪兽效果无效特殊召唤，这张卡以及这个效果特殊召唤的怪兽不能作为超量·连接召唤的素材，从场上离开的场合回到额外卡组。
这张卡成为「具象天使」怪兽的攻击的对象时：那次攻击无效，这张卡的控制权转移给对方。
「具象天使的元帅」的每个效果1回合各能使用1次。"
101306091,具象天使的元帅,str1,发动
101306091,具象天使的元帅,str2,攻击无效
101306091,具象天使的元帅,str3,「具象天使的元帅」效果适用中
101306091,具象天使的元帅,str4,是否特殊召唤？
101306092,具象天使的战略分值,name,具象天使的战略分值
