id,name,field,value
100261007,Télépathie,desc,"Tant que vous avez une carte ""Toon"" dans votre Terrain ou Cimetière, votre adversaire doit garder sa main révélée, et aussi, vous pouvez regarder ses cartes Posées à tout moment.
Si vous avez un monstre Toon et une Magie ""Toon"" dans votre Terrain et/ou Cimetière : vous pouvez déclarer 1 nom de carte qui n'est pas parmi les cartes/effets activés dans cette Chaîne ; annulez les effets activés des cartes de ce nom d'origine jusqu'à la fin de ce tour, tant que cette carte est face recto sur le Terrain.
Vous ne pouvez utiliser cet effet de ""Télépathie"" qu'une fois par tour."
100261007,Télépathie,str2,Déclarer
100261023,"Terracottan, Artisanesorcière",name,"Terracottan, Artisanesorcière"
100261023,"Terracottan, Artisanesorcière",desc,"Si cette carte est dans votre main : vous pouvez cibler 1 carte ""Artisanesorcière"" dans votre Cimetière (""Terracottan, Artisanesorcière"" exclue) ; ajoutez-la à votre main, et si vous le faites, Invoquez Spécialement cette carte, et aussi, vous ne pouvez pas Invoquer Spécialement (monstres ""Artisanesorcière"" exclus) depuis l'Extra Deck le reste de ce tour.
Durant votre Main Phase : vous pouvez Invoquer par Fusion 1 Monstre Fusion ""Artisanesorcière"" depuis votre Extra Deck, en utilisant des monstres depuis votre main ou Terrain.
Vous ne pouvez utiliser chaque effet de ""Terracottan, Artisanesorcière"" qu'une fois par tour."
100261023,"Terracottan, Artisanesorcière",str1,Invocation Spéciale
100261023,"Terracottan, Artisanesorcière",str2,Invocation Fusion
100261024,"Marka, Artisanesorcière",name,"Marka, Artisanesorcière"
100261024,"Marka, Artisanesorcière",desc,"Vous pouvez Sacrifier cette carte depuis votre main ou Terrain ; ajoutez 1 Magie de Terrain ou Continue ""Artisanesorcière"" depuis votre Deck à votre main.
Si un ou plusieurs monstres ""Artisanesorcière"" face recto que vous contrôlez quittent le Terrain à cause d'un effet de carte de l'adversaire, tant que cette carte est dans votre Cimetière : vous pouvez Invoquer Spécialement cette carte (mais bannissez-la lorsqu'elle quitte le Terrain), et si vous le faites, Sacrifiez 1 monstre contrôlé par votre adversaire.
Vous ne pouvez utiliser chaque effet de ""Marka, Artisanesorcière"" qu'une fois par tour."
100261024,"Marka, Artisanesorcière",str1,Ajouter à la main
100261024,"Marka, Artisanesorcière",str2,Invocation Spéciale
100261025,"Madame Rilliona, Artisanesorcière",name,"Madame Rilliona, Artisanesorcière"
100261025,"Madame Rilliona, Artisanesorcière",desc,"""Madame Verre, Artisanesorcière"" + 2 monstres Magicien
Si cette carte est Invoquée par Fusion : vous pouvez Invoquer Spécialement max. 3 monstres ""Artisanesorcière"" de max. Niveau 7 d'Attributs différents les uns des autres depuis votre main et/ou Deck, et aussi, vous ne pouvez pas Invoquer Spécialement (Monstres Fusion exclus) depuis l'Extra Deck le reste de ce tour.
Durant votre End Phase, si cette carte est dans votre Cimetière : vous pouvez révéler 1 Magie dans votre main ; Invoquez Spécialement cette carte en Position de Défense.
Vous ne pouvez utiliser chaque effet de ""Madame Rilliona, Artisanesorcière"" qu'une fois par tour."
100261025,"Madame Rilliona, Artisanesorcière",str1,Invoquer Spécialement depuis le Deck
100261025,"Madame Rilliona, Artisanesorcière",str2,Invoquer Spécialement cette carte
100261026,"Élèves, Artisanesorcière",name,"Élèves, Artisanesorcière"
100261026,"Élèves, Artisanesorcière",desc,"1 monstre ""Artisanesorcière"" + 1 monstre Magicien
Durant la Main ou Battle Phase (Effet Rapide) : vous pouvez activer 1 de ces effets ;
● Ajoutez 1 Magie ""Artisanesorcière"" depuis votre Deck à votre main.
● Révélez 1 Magie Normale ou Jeu-Rapide ""Artisanesorcière"" dans votre main ; appliquez l'effet d'activation de la Magie.
Durant votre End Phase : vous pouvez renvoyer 1 de vos cartes ""Artisanesorcière"" bannies au Cimetière.
Vous ne pouvez utiliser chaque effet de ""Élèves, Artisanesorcière"" qu'une fois par tour."
100261026,"Élèves, Artisanesorcière",str1,Activer
100261026,"Élèves, Artisanesorcière",str2,Retourner au Cimetière
100261026,"Élèves, Artisanesorcière",str3,Effet d'ajout à la main
100261026,"Élèves, Artisanesorcière",str4,Copier l'effet
100261027,Célébration Artisanesorcière,name,Célébration Artisanesorcière
100261027,Célébration Artisanesorcière,desc,"Activez 1 de ces effets ;
● Détruisez 1 monstre ""Artisanesorcière"" que vous contrôlez et 1 carte contrôlée par votre adversaire.
● Invoquez par Fusion 1 Monstre Fusion ""Artisanesorcière"" depuis votre Extra Deck, en mélangeant des monstres Magicien depuis votre Cimetière et/ou bannissement dans le Deck.
Durant votre End Phase, si vous contrôlez un monstre ""Artisanesorcière"", tant que cette carte est dans votre Cimetière : vous pouvez ajouter cette carte à votre main.
Vous ne pouvez utiliser qu'1 effet de ""Célébration Artisanesorcière"" par tour, et uniquement une fois le tour."
100261027,Célébration Artisanesorcière,str1,Activer
100261027,Célébration Artisanesorcière,str2,Ajouter à la main
100261027,Célébration Artisanesorcière,str3,Effet de destruction
100261027,Célébration Artisanesorcière,str4,Invocation Fusion
100261028,Walpurgis Artisanesorcière,name,Walpurgis Artisanesorcière
100261028,Walpurgis Artisanesorcière,desc,"Durant votre Main Phase : vous pouvez ajouter 1 monstre ""Artisanesorcière"" depuis votre Deck à votre main, puis défaussez 1 carte.
Vous ne pouvez utiliser cet effet de ""Walpurgis Artisanesorcière"" qu'une fois par tour.
Durant votre tour, si vous allez défausser pour activer l'effet d'un monstre ""Artisanesorcière"" que vous contrôlez, vous pouvez envoyer 1 Magie/Piège ""Artisanesorcière"" (""Walpurgis Artisanesorcière"" exclue) depuis votre Deck au Cimetière à la place."
100261028,Walpurgis Artisanesorcière,str1,Ajouter à la main
100261029,Distorsion Artisanesorcière,name,Distorsion Artisanesorcière
100261029,Distorsion Artisanesorcière,desc,"Lorsqu'une Carte Magie/Piège ou un effet de monstre est activé et que vous contrôlez un monstre ""Artisanesorcière"" de min. Niveau 5 : annulez l'activation, et si vous le faites, détruisez la carte.
Si cette carte est dans votre Cimetière, sauf le tour où elle y a été envoyée : vous pouvez la bannir ; ajoutez 1 monstre Magicien de min. Niveau 5 depuis votre Deck à votre main, puis défaussez 1 carte.
Vous ne pouvez utiliser chaque effet de ""Distorsion Artisanesorcière"" qu'une fois par tour."
100261029,Distorsion Artisanesorcière,str1,Activer
100261029,Distorsion Artisanesorcière,str2,Ajouter à la main
100262001,Brise l'Électrovore de Rkunas,name,Brise l'Électrovore de Rkunas
100262001,Brise l'Électrovore de Rkunas,desc,"Un chien mystérieux qui émet de la lumière un bref instant en libérant sa propre énergie vitale. Après l'avoir aperçu, son image attachante reste gravée dans votre mémoire."
100263001,Tyrannosaure Noir,name,Tyrannosaure Noir
100263001,Tyrannosaure Noir,desc,"Peut attaquer directement si tous les monstres contrôlés par votre adversaire sont en Position de Défense.
Vous ne pouvez utiliser chacun des effets suivants de ""Tyrannosaure Noir"" qu'une fois par tour.
Durant votre Main Phase, si une Carte Magie ou un effet de Magie a été activé ce tour : vous pouvez Invoquer Spécialement cette carte depuis votre main.
Si cette carte est envoyée au Cimetière : vous pouvez ajouter 1 monstre Dinosaure de min. Niveau 8 depuis votre Deck à votre main, puis vous pouvez l'Invoquer Spécialement si votre adversaire contrôle un monstre."
100263001,Tyrannosaure Noir,str1,Invocation Spéciale
100263001,Tyrannosaure Noir,str2,Ajouter à la main
100263001,Tyrannosaure Noir,str3,Invocation Spéciale?
100263002,Force Arcane XII - Le Pendu,name,Force Arcane XII - Le Pendu
100263002,Force Arcane XII - Le Pendu,desc,"Lorsqu'une carte ou un effet est activé (Effet Rapide) : vous pouvez révéler cette carte dans votre main ; Invoquez Spécialement 1 monstre ""Force Arcane"" depuis votre main en Position de Défense.
Vous ne pouvez utiliser cet effet de ""Force Arcane XII - Le Pendu"" qu'une fois par tour.
Si cette carte est Invoquée : lancez une pièce.
● Face : détruisez 1 monstre que vous contrôlez, et si vous le faites, recevez des dommages égaux à son ATK d'origine.
● Pile : détruisez 1 monstre contrôlé par votre adversaire, et si vous le faites, infligez des dommages à votre adversaire égaux à son ATK d'origine."
100263002,Force Arcane XII - Le Pendu,str1,Invocation Spéciale
100263002,Force Arcane XII - Le Pendu,str2,Effet de lancer de pièce
100263003,"Candelato, le Monstre de Lumière",name,"Candelato, le Monstre de Lumière"
100263003,"Candelato, le Monstre de Lumière",desc,"(Cette carte est toujours traitée comme carte ""Bête Fantôme"".)
Gagne 1000 ATK/DEF pour chaque carte dans votre main.
Vous ne pouvez utiliser chacun des effets suivants de ""Candelato, le Monstre de Lumière"" qu'une fois par tour.
Vous pouvez défausser 2 autres cartes ; Invoquez Spécialement cette carte depuis votre main, puis vous pouvez ajouter 1 carte depuis votre Deck à votre main qui a un effet de lancer de pièce.
Lorsqu'une carte ou un effet qui inclut un effet qui ajoute une ou plusieurs cartes depuis le Deck à la main est activé (Effet Rapide) : vous pouvez annuler l'effet."
100263003,"Candelato, le Monstre de Lumière",str1,Invocation Spéciale
100263003,"Candelato, le Monstre de Lumière",str2,Annuler
100263003,"Candelato, le Monstre de Lumière",str3,Ajouter à la main?
100263004,"Eitom, le Guerrier Plasma",name,"Eitom, le Guerrier Plasma"
100263004,"Eitom, le Guerrier Plasma",desc,"(Cette carte est toujours traitée comme carte ""Guerrier Magnétique"".)
Ni Invocable Normalement ni Posable Normalement.
Uniquement Invocable Spécialement (depuis votre main ou Cimetière) en Sacrifiant 1 monstre de min. Niveau 7.
Vous ne pouvez Invoquer Spécialement ""Eitom, le Guerrier Plasma"" qu'une fois par tour de cette façon.
Une fois par tour : vous pouvez envoyer 1 monstre ""Guerrier Magnétique"" (""Eitom, le Guerrier Plasma"" exclu) depuis votre Deck au Cimetière ; le reste de ce tour, l'ATK d'origine de cette carte devient 1500, et aussi, elle peut attaquer directement."
100263004,"Eitom, le Guerrier Plasma",str2,Attaque directe
100263005,Seigneur Chevalier Blanc,name,Seigneur Chevalier Blanc
100263005,Seigneur Chevalier Blanc,desc,"(Cette carte est toujours traitée comme carte ""Nuit Blanche"".)
Vous pouvez bannir 3 monstres de votre Cimetière ; Invoquez Spécialement cette carte depuis votre main, puis vous pouvez appliquer 1 de ces effets.
● Invoquez Spécialement 1 monstre ""Nuit Blanche"" depuis votre main ou Deck.
● Ajoutez 1 ""Voile Blanc"" depuis votre Deck à votre main.
Vous ne pouvez utiliser cet effet de ""Seigneur Chevalier Blanc"" qu'une fois par tour.
Lorsqu'une attaque impliquant cette carte et un monstre de l'adversaire est déclarée : changez l'ATK du monstre de l'adversaire à 0.
Si cette carte en possession de son propriétaire est détruite par une carte de l'adversaire : infligez 1000 points de dommages à votre adversaire."
100263005,Seigneur Chevalier Blanc,str1,Invocation Spéciale
100263005,Seigneur Chevalier Blanc,str2,L'ATK devient 0
100263005,Seigneur Chevalier Blanc,str3,Infliger des dommages
100263005,Seigneur Chevalier Blanc,str4,Ne pas résoudre l'effet
100263005,Seigneur Chevalier Blanc,str5,Invocation Spéciale
100263005,Seigneur Chevalier Blanc,str6,Ajouter à la main
100263006,Invincible Seigneur de l'Au-Delà,name,Invincible Seigneur de l'Au-Delà
100263006,Invincible Seigneur de l'Au-Delà,desc,"Durant la End Phase, si un ou plusieurs monstres ont été détruits au combat ce tour : vous pouvez Invoquer Spécialement cette carte depuis votre main ou Cimetière, et si ""Invincible Seigneur de l'Au-Delà"" a été détruit au combat ce tour, l'ATK d'origine de cette carte devient 3000, et aussi, elle ne peut être détruite par des effets de carte.
Durant votre Main Phase : vous pouvez révéler un nombre de cartes (""Coup du Destin"" inclus) dans votre Deck, égal au nombre de cartes contrôlées par votre adversaire +1 et placez les cartes révélées au-dessus du Deck dans l'ordre de votre choix.
Vous ne pouvez utiliser chaque effet de ""Invincible Seigneur de l'Au-Delà"" qu'une fois par tour."
100263006,Invincible Seigneur de l'Au-Delà,str1,Invocation Spéciale
100263006,Invincible Seigneur de l'Au-Delà,str2,Placer au-dessus du Deck
100263006,Invincible Seigneur de l'Au-Delà,str3,Sélectionnez une carte à placer au-dessus du Deck.
100263007,"Bloqueur Clay, HÉROS Élémentaire",name,"Bloqueur Clay, HÉROS Élémentaire"
100263007,"Bloqueur Clay, HÉROS Élémentaire",desc,"1 monstre ""HÉROS Élémentaire"" + 1 monstre Guerrier
Si cette carte est Invoquée Spécialement : vous pouvez Invoquer Spécialement 1 monstre ""HÉROS Élémentaire"" depuis votre Deck, puis si votre adversaire contrôle une carte, vous pouvez infliger 400 points de dommages à votre adversaire pour chacune, et aussi, vous ne pouvez pas Invoquer Spécialement (monstres ""HÉROS"" exclus) depuis l'Extra Deck le reste de ce tour.
Vous ne pouvez utiliser cet effet de ""Bloqueur Clay, HÉROS Élémentaire"" qu'une fois par tour.
Les autres monstres ""HÉROS Élémentaire"" que vous contrôlez ne peuvent être détruits ni au combat ni par des effets de carte."
100263007,"Bloqueur Clay, HÉROS Élémentaire",str1,Invocation Spéciale
100263007,"Bloqueur Clay, HÉROS Élémentaire",str2,Infliger des dommages ?
100263008,Écrase-Poupée,name,Écrase-Poupée
100263008,Écrase-Poupée,desc,"Ciblez 1 monstre que vous contrôlez ; détruisez-le, et si vous le faites, piochez 2 cartes, puis vous pouvez changer la position de combat d'1 monstre contrôlé par votre adversaire.
Si un ou plusieurs monstres sont Invoqués Spécialement depuis votre Cimetière tant que cette carte est dans votre Cimetière : vous pouvez ajouter cette carte à votre main.
Vous ne pouvez utiliser chaque effet de ""Écrase-Poupée"" qu'une fois par tour."
100263008,Écrase-Poupée,str1,Activer
100263008,Écrase-Poupée,str2,Recycler
100263008,Écrase-Poupée,str3,Changer la position de combat ?
100263009,Invocation Éclair,name,Invocation Éclair
100263009,Invocation Éclair,desc,"Immédiatement après la résolution de cet effet, Invoquez/Poser Normalement 1 monstre.
Lorsque vous le faites, si votre adversaire contrôle un monstre, vous pouvez Invoquer Normalement un monstre de min. Niveau 5 sans Sacrifice.
Durant votre Main Phase, si cette carte est dans votre Cimetière, sauf le tour où elle y a été envoyée : vous pouvez la bannir ; ajoutez 1 monstre de min. Niveau 5 qui peut être Invoqué/Posé Normalement depuis votre Deck ou Cimetière à votre main, puis immédiatement après la résolution de cet effet, vous pouvez l'Invoquer par Sacrifice.
Vous ne pouvez utiliser cet effet de ""Invocation Éclair"" qu'une fois par tour."
100263009,Invocation Éclair,str1,Activer
100263009,Invocation Éclair,str2,Ajouter à la main
100263009,Invocation Éclair,str3,Appliquer l'effet de {CARD} pour Invoquer sans Sacrifice ?
100263010,Explosion D,name,Explosion D
100263010,Explosion D,desc,"Ciblez 1 Magie face recto que vous contrôlez ; détruisez-la, et si vous le faites, piochez 1 carte, puis si vous contrôlez un monstre ""HÉROS de la Destinée"", vous pouvez Invoquer Spécialement 1 monstre ""HÉROS de la Destinée"" depuis votre main, Cimetière ou bannissement.
À la fin de la Damage Step, si un monstre équipé avec une Carte d'Équipement, ou ""Dogma - HÉROS de la Destinée"", a attaqué : vous pouvez bannir cette carte depuis votre Cimetière ; le monstre peut faire une seconde attaque à la suite.
Vous ne pouvez activer qu'1 ""Explosion D"" par tour."
100263010,Explosion D,str1,Piocher
100263010,Explosion D,str2,Effectuer une attaque supplémentaire
100263010,Explosion D,str3,Invocation Spéciale?
101304081,Joueur de Jeux GG,name,Joueur de Jeux GG
101304081,Joueur de Jeux GG,desc,"2 monstres Machine de Niveau 4
Si cette carte est Invoquée Spécialement : vous pouvez changer tous les monstres contrôlés par votre adversaire en Position d'Attaque.
Si votre adversaire a un monstre dans son Terrain ou Cimetière : vous pouvez détacher 1 Matériel de cette carte ; envoyez 1 monstre Machine depuis votre Deck/Extra Deck au Cimetière, puis vous pouvez appliquer cet effet.
● Choisissez 1 Monstre Xyz Machine dans votre Cimetière, et le nom de cette carte devient le nom du monstre jusqu'à la End Phase.
Vous ne pouvez utiliser cet effet de ""Joueur de Jeux GG"" qu'une fois par tour."
101304081,Joueur de Jeux GG,str1,Passer en Position d'Attaque
101304081,Joueur de Jeux GG,str2,Envoyer au Cimetière
101304081,Joueur de Jeux GG,str3,Changer le nom de cette carte ?
101304082,Fata Dragna,name,Fata Dragna
101304082,Fata Dragna,desc,"2 monstres du même Type et Attribut, mais de Niveaux différents
Votre adversaire ne peut pas cibler les Monstres Fusion que vous contrôlez avec des effets de cartes.
Si cette carte est envoyée au Cimetière comme Matériel pour une Invocation Fusion : vous pouvez Invoquer Spécialement 1 Monstre Fusion depuis votre Extra Deck en Position de Défense (mais annulez ses effets, et aussi, renvoyez-le à l'Extra Deck durant la End Phase), et aussi, vous ne pouvez pas Invoquer Spécialement (Monstres Fusion exclus) depuis l'Extra Deck le reste de ce tour.
Vous ne pouvez utiliser cet effet de ""Fata Dragna"" qu'une fois par tour."
101304082,Fata Dragna,str2,Invocation Spéciale
101304083,Ombre l'Obscure,name,Ombre l'Obscure
101304083,Ombre l'Obscure,desc,"Échelle Pendule = 11
[ Effet Pendule ]
Vous ne pouvez pas Invoquer par Pendulation (Monstres Pendule exclus) (cet effet ne peut pas être annulé).
Si un ou plusieurs monstres avec max. 1000 ATK sont Invoqués Spécialement (sauf durant la Damage Step) : vous pouvez renvoyer cette carte à la main.
Vous ne pouvez utiliser cet effet de ""Ombre l'Obscure"" qu'une fois par tour.
 
----------------------------------------
[ Effet de Monstre ]
Si vous avez une carte dans votre Zone Pendule et que cette carte est dans votre main : vous pouvez Invoquer Spécialement cette carte.
Vous pouvez payer 1000 LP ; détruisez 1 Carte Montre pendule dans votre main ou Terrain face recto, puis vous pouvez ajouter 1 Monstre Pendule depuis votre Deck à votre Extra Deck face recto.
Vous ne pouvez utiliser chaque effet de ""Ombre l'Obscure"" qu'une fois par tour."
101304083,Ombre l'Obscure,str2,Renvoyer à la main
101304083,Ombre l'Obscure,str3,Invocation Spéciale
101304083,Ombre l'Obscure,str4,Détruire
101304083,Ombre l'Obscure,str5,Ajouter cette carte à l'Extra Deck ?
101304083,Ombre l'Obscure,str6,Choisissez la carte à ajouter à l'Extra Deck
101304084,Baleine VIP,name,Baleine VIP
101304084,Baleine VIP,desc,"Vous pouvez Sacrifier des monstres supplémentaires lorsque vous Invoquez par Sacrifice face recto cette carte.
Si cette carte est Invoquée par Sacrifice : vous pouvez placer un nombre de Compteurs VIP sur cette carte, égal au nombre de monstres Sacrifiés pour son Invocation Sacrifice.
Lorsque votre adversaire active une carte ou un effet (Effet Rapide) : vous pouvez retirer 1 Compteur VIP de cette carte ; jouez à pile ou face. Si vous gagnez, annulez l'effet. Si vous perdez, l'ATK d'origine de cette carte sera divisée par deux jusqu'à la fin de ce tour."
101304084,Baleine VIP,str1,Invoquer par Sacrifice en Sacrifiant un nombre de monstres de votre choix
101304084,Baleine VIP,str2,Placer un marqueur
101304084,Baleine VIP,str3,Lancer une pièce
101304085,Génia de l'Anneau,name,Génia de l'Anneau
101304085,Génia de l'Anneau,desc,"Si cette carte est dans votre main : vous pouvez cibler 1 monstre face recto sur le Terrain ; Invoquez Spécialement cette carte, et aussi, la cible devient un monstre Magicien.
La prochaine fois que la cible va être détruite par un effet de carte ce tour, elle n'est pas détruite, et aussi, vous ne pouvez pas Invoquer Spécialement (monstres Magicien exclus) depuis l'Extra Deck le reste de ce tour.
Si cette carte est Sacrifiée ou bannie pour activer un effet de monstre Magicien : vous pouvez ajouter cette carte à votre main.
Vous ne pouvez utiliser chaque effet de ""Génia de l'Anneau"" qu'une fois par tour."
101304085,Génia de l'Anneau,str1,Invocation Spéciale
101304085,Génia de l'Anneau,str2,Renvoyer à la main
101304086,Vérificateur,name,Vérificateur
101304086,Vérificateur,desc,"Non Invocable Normalement si vous contrôlez un monstre.
Vous pouvez Sacrifier cette carte ; Invoquez Spécialement 1 monstre Machine depuis votre Deck dont l'ATK est égale à sa propre DEF, mais renvoyez-le à la main durant la End Phase.
Vous pouvez bannir cette carte depuis votre Cimetière, et défaussez 1 carte ; Invoquez Spécialement 1 ""Jeton Gravas de Fer"" (Machine/TERRE/Niveau 1/ATK 0/DEF 0), mais il ne peut pas être utilisé comme Matériel pour une Invocation Fusion, Synchro ou Lien.
Vous ne pouvez utiliser chaque effet de ""Vérificateur"" qu'une fois par tour."
101304086,Vérificateur,str2,Invocation Spéciale
101304086,Vérificateur,str3,Invoquer Spécialement un Jeton
101304087,Mammouth Rouilletainrable,name,Mammouth Rouilletainrable
