id,name,field,value
100266003,Emissari dall'Oscurità,desc,"Se subisci danno da battaglia o da effetto: puoi Evocare Specialmente questa carta dalla tua mano e, se lo fai, guadagni 2000 LP, poi puoi applicare 1 di questi effetti.
● Evoca Specialmente 1 ""Emissari dall'Oscurità"" dalla tua mano, Deck o Cimitero.
● Distruggi fino a 2 mostri in Posizione di Attacco controllati dal tuo avversario.
Durante la End Phase, se questa carta è stata Evocata Specialmente in questo turno: puoi scegliere come bersaglio 1 Trappola nel tuo Cimitero; Posizionala.
Puoi utilizzare ogni effetto di ""Emissari dall'Oscurità"" una sola volta per turno."
100266003,Emissari dall'Oscurità,str1,Evocazione Speciale
100266003,Emissari dall'Oscurità,str2,Posiziona una Trappola
100266003,Emissari dall'Oscurità,str3,Evocazione Speciale
100266003,Emissari dall'Oscurità,str4,Effetto di distruzione
100266003,Emissari dall'Oscurità,str5,Non fare nulla
100266004,Drago Armato Oscuro Punitore,name,Drago Armato Oscuro Punitore
100266004,Drago Armato Oscuro Punitore,desc,"Non può essere Evocato Normalmente/Posizionato. Deve essere Evocato Specialmente (dalla tua mano) avendo esattamente 3 mostri OSCURITÀ nel tuo Cimitero.
Puoi rivelare questa carta nella tua mano; Evoca Specialmente 1 mostro OSCURITÀ di Livello 6 o inferiore dalla tua mano, inoltre, per il resto di questo turno, non puoi Evocare Specialmente, eccetto mostri OSCURITÀ.
Durante la Main Phase (Effetto Rapido): puoi bandire fino a 3 mostri OSCURITÀ dal tuo Cimitero, poi scegliere come bersaglio altrettante carte sul Terreno; distruggile.
Puoi utilizzare ciascun effetto di ""Drago Armato Oscuro Punitore"" una sola volta per turno."
100266004,Drago Armato Oscuro Punitore,str1,Evocazione Speciale
100266004,Drago Armato Oscuro Punitore,str2,Distruggere
100266005,"Ekhajar, Drago Discendente della Barriera di Ghiaccio",name,"Ekhajar, Drago Discendente della Barriera di Ghiaccio"
100266005,"Ekhajar, Drago Discendente della Barriera di Ghiaccio",desc,"1 Tuner + 1+ non-Tuner
Se questa carta viene Synchro Evocata: puoi scartare 1 carta; bandisci 2 carte dal Terreno e/o Cimitero del tuo avversario.
Se il tuo avversario Evoca Specialmente uno o più mostri: puoi bandire 1 carta dalla tua mano; fai ritornare 1 carta sul Terreno o in uno dei Cimiteri alla mano.
Se questa carta Synchro Evocata viene mandata al Cimitero durante il turno del tuo avversario: puoi bandire 1 carta dalla mano del tuo avversario (a caso), Terreno o Cimitero.
Puoi utilizzare ogni effetto di ""Ekhajar, Drago Discendente della Barriera di Ghiaccio"" una sola volta per turno."
100266005,"Ekhajar, Drago Discendente della Barriera di Ghiaccio",str1,Bandire dal Terreno/Cimitero
100266005,"Ekhajar, Drago Discendente della Barriera di Ghiaccio",str2,Rimettere in mano
100266005,"Ekhajar, Drago Discendente della Barriera di Ghiaccio",str3,Bandire dalla mano/dal Terreno/Cimitero
100266005,"Ekhajar, Drago Discendente della Barriera di Ghiaccio",str4,Bandire 1 carta dalla tua mano?
100266006,Numero 101: ARCA Onore Silente - Rifugio dell'Anima,name,Numero 101: ARCA Onore Silente - Rifugio dell'Anima
100266006,Numero 101: ARCA Onore Silente - Rifugio dell'Anima,desc,"2 mostri di Livello 4


Puoi staccare 1 materiale da questa carta, poi attivare 1 di questi effetti.

● Scegli 1 mostro di Livello 4 nel tuo Cimitero, eccetto il materiale staccato, e aggiungi dal tuo Deck alla tua mano 1 mostro di Livello 4 con lo stesso Tipo e Attributo, ma con un nome diverso.

● Scegli come bersaglio 1 mostro controllato dal tuo avversario; attaccalo come materiale a questa carta.

Puoi utilizzare questo effetto di ""Numero 101: ARCA Onore Silente - Rifugio dell'Anima"" una sola volta per turno.
Se questa carta sta per essere distrutta, puoi invece staccare 1 materiale da questa carta."
100266006,Numero 101: ARCA Onore Silente - Rifugio dell'Anima,str1,Attiva
100266006,Numero 101: ARCA Onore Silente - Rifugio dell'Anima,str2,Aggiungere alla mano
100266006,Numero 101: ARCA Onore Silente - Rifugio dell'Anima,str3,Come Materiale Xyz
100266007,月女神的至天,name,月女神的至天
100266007,月女神的至天,desc,"①：对方场上的怪兽的数量比自己场上的怪兽多的场合，可以从以下效果选择1个发动（这个卡名的以下的效果1回合各能使用1次）。
●以最多有对方场上的表侧表示怪兽数量的，场上的表侧表示卡为对象，支付作为对象的数量×800的基本分才能发动。那些卡的效果直到回合结束时无效。
●对方把手卡·墓地的怪兽的效果发动时才能发动。那个效果无效。"
100266007,月女神的至天,str1,Attiva
100266007,月女神的至天,str2,Annullare gli effetti delle carte scoperte sul Terreno
100266007,月女神的至天,str3,Annullare l'effetto di un mostro attivato nella mano o nel Cimitero
100267001,Profeta Sennet - Nefertari,name,Profeta Sennet - Nefertari
100267001,Profeta Sennet - Nefertari,desc,"Se questa carta viene Evocata Normalmente o Specialmente: puoi mandarla al Cimitero; mostra fino a 2 Carte Mostro Normale dalla tua mano, Deck, Terreno scoperto e/o Cimitero, poi Posiziona altrettante Magie ""Sennet"" dal tuo Deck.
Durante il turno del tuo avversario (Effetto Rapido): puoi bandire questa carta dal tuo Cimitero; equipaggia 1 Mostro Normale dal tuo Cimitero a 1 Mostro Rituale che controlli come Magia Equipaggiamento.
Puoi utilizzare ogni effetto di ""Profeta Sennet - Nefertari"" una sola volta per turno."
100267001,Profeta Sennet - Nefertari,str1,Posiziona
100267001,Profeta Sennet - Nefertari,str2,Stato
100267002,Profeta Sennet - Amenhotep,name,Profeta Sennet - Amenhotep
100267002,Profeta Sennet - Amenhotep,desc,"Se questa carta viene Evocata Normalmente o Specialmente: puoi mandarla al Cimitero; mostra fino a 2 Carte Mostro Normale dalla tua mano, Deck, Terreno scoperto e/o Cimitero, poi Posiziona altrettante Trappole ""Sennet"" dal tuo Deck.
Puoi bandire questa carta dal tuo Cimitero, poi scegliere come bersaglio fino a 3 Mostri Normali nel tuo Cimitero; mischiali nel Deck.
Puoi utilizzare ogni effetto di ""Profeta Sennet - Amenhotep"" una sola volta per turno."
100267002,Profeta Sennet - Amenhotep,str1,Posiziona
100267002,Profeta Sennet - Amenhotep,str2,Recuperare
100267003,Sfinge Sennetnakht,name,Sfinge Sennetnakht
100267003,Sfinge Sennetnakht,desc,"Puoi Evocare tramite Rituale questa carta con una qualsiasi carta ""Sennet"".
Questa carta equipaggiata con una Carta Equipaggiamento è immune agli effetti attivati del tuo avversario.
Puoi utilizzare ognuno dei seguenti effetti di ""Sfinge Sennetnakht"" una sola volta per turno.
Puoi scartare questa carta; aggiungi 1 carta ""Sennet"" dal tuo Deck alla tua mano, eccetto ""Sfinge Sennetnakht"".
(Effetto Rapido): puoi mandare 1 Carta Mostro Normale scoperta che controlli al Cimitero; cambia in Posizione di Difesa coperta quanti più mostri controllati dal tuo avversario possibile, poi puoi Evocare Specialmente 1 Mostro Normale dal tuo Cimitero."
100267003,Sfinge Sennetnakht,str1,Aggiungere alla mano
100267003,Sfinge Sennetnakht,str2,Cambia in Posizione di Difesa coperta
100267003,Sfinge Sennetnakht,str3,Evocazione Speciale?
100267004,Tausennet Wadjet,name,Tausennet Wadjet
100267004,Tausennet Wadjet,desc,"Puoi Evocare tramite Rituale questa carta con una qualsiasi carta ""Sennet"".
Questa carta equipaggiata con una Carta Equipaggiamento non può essere distrutta dagli effetti delle carte.
Puoi utilizzare ognuno dei seguenti effetti di ""Tausennet Wadjet"" una sola volta per turno.
Puoi scartare questa carta; manda 1 carta ""Sennet"" dal tuo Deck al Cimitero, eccetto ""Tausennet Wadjet"".
(Effetto Rapido): puoi mandare fino a 3 Carte Mostro Normale scoperte che controlli al Cimitero, poi scegli come bersaglio altrettante carte controllate dal tuo avversario; falle ritornare alla mano, poi puoi Evocare Specialmente 1 Mostro Normale dal tuo Cimitero."
100267004,Tausennet Wadjet,str1,Mandare al Cimitero
100267004,Tausennet Wadjet,str2,Rimettere in mano
100267004,Tausennet Wadjet,str3,Evocazione Speciale?
100267005,Sennetmes Nekhbet,name,Sennetmes Nekhbet
100267005,Sennetmes Nekhbet,desc,"Puoi Evocare tramite Rituale questa carta con una qualsiasi carta ""Sennet"".
Questa carta equipaggiata con una Carta Equipaggiamento non può essere distrutta in battaglia.
Puoi utilizzare ognuno dei seguenti effetti di ""Sennetmes Nekhbet"" una sola volta per turno.
Puoi scartare questa carta; aggiungi 1 carta ""Sennet"" dal tuo Cimitero alla tua mano, eccetto ""Sennetmes Nekhbet"".
(Effetto Rapido): puoi Evocare Specialmente 1 Carta Mostro Normale scoperta dalla tua Zona Magie & Trappole e, se lo fai, equipaggia questa carta che controlli ad essa come Magia Equipaggiamento che le fa guadagnare 2500 ATK."
100267005,Sennetmes Nekhbet,str1,Recuperare
100267005,Sennetmes Nekhbet,str2,Evocazione Speciale
100267005,Sennetmes Nekhbet,str3,Evocazione Speciale?
100267006,Beresennet Em Heru,name,Beresennet Em Heru
100267006,Beresennet Em Heru,desc,"Una volta per turno: puoi Evocare tramite Rituale 1 Mostro Rituale ""Sennet"" dalla tua mano o Cimitero, mandando al Cimitero Carte Mostro Normale con nomi diversi tra loro dalla tua mano, Deck e/o Terreno scoperto i cui Livelli totali siano pari o superiori al suo Livello, poi puoi equipaggiare ad esso 1 Mostro Normale dal tuo Cimitero come Magia Equipaggiamento.
Se Evochi Specialmente uno o più Mostri Normali non-Segna-Mostro: puoi pescare 1 carta.
Puoi utilizzare questo effetto di ""Beresennet Em Heru"" una sola volta per turno."
100267006,Beresennet Em Heru,str1,Evocazione Rituale
100267006,Beresennet Em Heru,str2,Pescare
100267006,Beresennet Em Heru,str3,Equipaggiare?
100267007,Sennet Per Akh,name,Sennet Per Akh
100267007,Sennet Per Akh,desc,"Aggiungi 1 mostro ""Sennet"" dal tuo Deck alla tua mano.
Se scarti uno o più Mostri Rituale ""Sennet"" mentre questa carta è nel tuo Cimitero: puoi bandire questa carta; Evoca Specialmente 1 Mostro Fusione non-con Effetto dal tuo Extra Deck come Carta Mostro Normale con ATK pari o inferiori a quelli di uno qualsiasi dei mostri scartati, ma per il resto di questo turno esso non può attaccare direttamente, inoltre non puoi attivare gli effetti di mostri non-Zombie.
Puoi utilizzare ogni effetto di ""Sennet Per Akh"" una sola volta per turno."
100267007,Sennet Per Akh,str1,Aggiungere alla mano
100267007,Sennet Per Akh,str2,Evocazione Speciale
100267007,Sennet Per Akh,str3,Trattare come una Carta Mostro Normale
100267009,Am Duasennet,name,Am Duasennet
100267009,Am Duasennet,desc,"Evoca tramite Rituale 1 Mostro Rituale ""Sennet"" dalla tua mano o Cimitero, mandando al Cimitero Carte Mostro Normale con nomi diversi tra loro dalla tua mano, Deck e/o Terreno scoperto i cui Livelli totali siano pari o superiori al suo Livello, poi puoi equipaggiare ad esso 1 Mostro Normale dal tuo Cimitero come Magia Equipaggiamento.
Se una o più Carte Mostro Normale che controlli stanno per essere distrutte in battaglia o dall'effetto di una carta, puoi bandire invece questa carta dal tuo Cimitero.
Puoi attivare solo 1 ""Am Duasennet"" per turno."
100267009,Am Duasennet,str1,Evocazione Rituale
100267009,Am Duasennet,str3,Equipaggiare?
100267010,Cataratta Sennet,name,Cataratta Sennet
100267010,Cataratta Sennet,desc,"Scegli un numero di Zone Mostri Main del tuo avversario pari al numero di Mostri Normali e Mostri Rituale ""Sennet"" che controlli; annulla il primo effetto di un mostro attivato in ognuna di quelle zone che si risolve in questo turno.
Se l'ATK totale di tutte le Carte Mostro Normale che controlli è superiore a 3000: puoi bandire questa carta dal tuo Cimitero, poi scegliere come bersaglio 1 mostro controllato dal tuo avversario; mandalo al Cimitero.
Puoi utilizzare ogni effetto di ""Cataratta Sennet"" una sola volta per turno."
100267010,Cataratta Sennet,str1,Seleziona una Zona
100267010,Cataratta Sennet,str2,Mandare al Cimitero
100267010,Cataratta Sennet,str3,Continuare a selezionare?
100267011,Caduta del Tuono Sennet,name,Caduta del Tuono Sennet
100267011,Caduta del Tuono Sennet,desc,"Quando il tuo avversario attiva una Carta Magia/Trappola mentre controlli un Mostro Normale o un Mostro Rituale ""Sennet"": annulla l'attivazione e, se lo fai, distruggi quella carta.
Se l'ATK totale di tutte le Carte Mostro Normale che controlli è superiore a 3000: puoi bandire questa carta dal tuo Cimitero; Posiziona 1 Magia/Trappola ""Sennet"" dal tuo Deck o Cimitero, eccetto ""Caduta del Tuono Sennet"".
Puoi utilizzare ogni effetto di ""Caduta del Tuono Sennet"" una sola volta per turno."
100267011,Caduta del Tuono Sennet,str1,Annulla l'attivazione e distruggi
100267011,Caduta del Tuono Sennet,str2,Posiziona
100268201,Paladino Oscuro - Onde Soniche,name,Paladino Oscuro - Onde Soniche
100268201,Paladino Oscuro - Onde Soniche,desc,"""Mago Nero"" + 1 mostro di Livello 7 o superiore


Deve essere Evocato tramite Fusione.
Guadagna 500 ATK per ogni altro mostro sul Terreno.
Può attaccare tutti i mostri controllati dal tuo avversario, una volta ciascuno.
Una volta per turno, quando il tuo avversario attiva una Carta Magia o un suo effetto (Effetto Rapido): puoi annullare quell'effetto, poi puoi distruggere 1 carta sul Terreno.
Dopo che questa carta distrugge una carta in battaglia o con il suo effetto e la manda al Cimitero, nessun giocatore può attivarne gli effetti mentre si trova nel Cimitero."
100268201,Paladino Oscuro - Onde Soniche,str1,Annullare l'effetto
100268201,Paladino Oscuro - Onde Soniche,str2,Distruggere la carta?
100268201,Paladino Oscuro - Onde Soniche,str3,"L'effetto di ""Paladino Oscuro - Onde Soniche"" si sta applicando."
100269038,Drago Alternatore Occhi Diversi,name,Drago Alternatore Occhi Diversi
100269038,Drago Alternatore Occhi Diversi,desc,"2+ mostri, incluso un Mostro Pendulum
Puoi scegliere come bersaglio 1 altra carta che controlli; distruggila e, se lo fai, pesca 1 carta.
Durante il tuo turno, quando il tuo avversario attiva una carta o un effetto (Effetto Rapido): puoi scartare 1 carta; annulla quell'effetto.
Puoi utilizzare ognuno dei precedenti effetti di ""Drago Alternatore Occhi Diversi"" una sola volta per turno.
Se hai distrutto una Carta Mostro Pendulum con il primo effetto di questa carta, durante la tua Main Phase di questo turno puoi effettuare 1 Evocazione Pendulum di uno o più mostri ""Performapal"", uno o più Mostri Pendulum ""Mago"" e/o uno o più mostri ""Occhi Diversi"", in aggiunta alla tua Evocazione Pendulum. (Puoi guadagnare questo effetto solo una volta per turno.)"
100269038,Drago Alternatore Occhi Diversi,str1,Distruggere
100269038,Drago Alternatore Occhi Diversi,str2,Annullare l'effetto
100269038,Drago Alternatore Occhi Diversi,str3,"Evocazione Pendulum usando l'effetto di ""Drago Alternatore Occhi Diversi"""
100269113,Tigre Scarlatta della Lucelunare,name,Tigre Scarlatta della Lucelunare
100269113,Tigre Scarlatta della Lucelunare,desc,"Se attivi l'effetto di un mostro ""Lucelunare"" (eccetto durante il Damage Step): puoi Evocare Specialmente questa carta dalla tua mano, poi, se hai attivato questo effetto durante un turno in cui il tuo avversario ha attivato una carta o un effetto, puoi aggiungere 1 ""Polimerizzazione"" dal tuo Deck o Cimitero alla tua mano.
Se questa carta viene mandata al Cimitero dall'effetto di una carta: puoi Evocare Specialmente 1 mostro ""Lucelunare"" dal tuo Extra Deck scoperto o Cimitero, eccetto un mostro di Livello 5, ma non può attivare i suoi effetti.
Puoi utilizzare ogni effetto di ""Tigre Scarlatta della Lucelunare"" una sola volta per turno."
100269113,Tigre Scarlatta della Lucelunare,str1,Evocazione Speciale
100269113,Tigre Scarlatta della Lucelunare,str2,Evocazione Speciale
100269113,Tigre Scarlatta della Lucelunare,str3,"Aggiungere ""Polimerizzazione"" alla tua mano?"
100269113,Tigre Scarlatta della Lucelunare,str4,"Evocato Specialmente tramite l'effetto di ""Tigre Scarlatta della Lucelunare"""
100269215,Velociroid Darumabattitore,name,Velociroid Darumabattitore
100269215,Velociroid Darumabattitore,desc,"Se questa carta è nella tua mano: puoi mandare 1 carta ""Velociroid"" dal tuo Deck al Cimitero, eccetto ""Velociroid Darumabattitore""; Evoca Specialmente questa carta, inoltre, per il resto di questo turno, non puoi Evocare Specialmente, eccetto mostri VENTO.
Se questa carta viene mandata dal Terreno al Cimitero: puoi aggiungere 1 Magia/Trappola ""Velociroid"" dal tuo Deck alla tua mano, poi, se controlli un mostro ""Ala Chiara"", puoi distruggere 1 mostro sul Terreno.
Puoi utilizzare ogni effetto di ""Velociroid Darumabattitore"" una sola volta per turno."
100269215,Velociroid Darumabattitore,str1,Evocazione Speciale
100269215,Velociroid Darumabattitore,str2,Aggiungere alla mano
100269215,Velociroid Darumabattitore,str3,Distruggere quel mostro?
