id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
100261029,Distorção Fazticeira,"Quando um Card de Magia/Armadilha, ou um efeito de monstro, é ativado e você controla um monstro ""Fazticeira"" de Nível 5 ou maior: negue a ativação, e se fizer, destrua aquele card.
Se este card está no seu Cemitério, exceto no turno em que foi enviado para lá: você pode bani-lo; adicione 1 monstro Mago de Nível 5 ou maior do seu Deck à sua mão, então descarte 1 card.
Você só pode usar cada um dos efeitos de ""Distorção Fazticeira"" uma vez por turno.",Ativar,Adicionar à mão,,,,,,,,,,,,,,
100262001,"Breeze, o Eletrovor de Rkunas","Um cão misterioso que emite luz for um breve momento emitindo sua própria energia vital.
Após presencia-lo, sua imagem cativante é gravada na sua mente e nunca te abandona.",,,,,,,,,,,,,,,,
100263001,Tiranno Negro,"Pode atacar diretamente se os únicos monstros que seu oponente contrela estão em Posição de Defesa.
Você só pode usar cada um dos efeitos de ""Tiranno Negro"" uma vez por turno.
Durante sua Fase Principal, se um Card de Magia ou efeito foi ativado neste turno: você pode Invocar por Invocação-Especial este card da sua mão.
Se este card for enviado para o Cemitério: você pode adicionar 1 monstro Dinossauro de Nível 8 ou maior do seu Deck à sua mão, então se seu oponente controla um monstro,  você pode Invocar por Invocação-Especial aquele monstro da sua mão.",Invocação Especial,Adicionar à mão,Invocação Especial?,,,,,,,,,,,,,
100263002,Força Arcana XII – O Enforcado,"Quando um card ou efeito é ativado (Efeito Rápido): você pode revelar este card na sua mão; Invoque por Invocação-Especial 1 monstro ""Força Arcana"" da sua mão em Posição de Defesa. Você só pode usar este efeito de ""Força Arcana XII – O Enforcado"" uma vez por turno.
Se este card for Invocado: jogue uma moeda e este card ganha o efeito apropriado.
● Cara: Destrói 1 monstro que você controla, e se fizer, você recebe dano igual ao seu ATK original.
● Coroa: Destrói 1 monstro que seu oponente controla, e se fizer, cause dano a ele igual ao seu ATK original.",Invocação Especial,Efeito de jogar moeda,,,,,,,,,,,,,,
100263003,"Candelado, a Besta Fantasma da Luz","Ganha 1000 de ATK/DEF para cada card na sua mão.
Você só pode usar cada um dos seguintes efeitos de ""Candelado, a Besta Fantasma da Luz"" uma vez por turno.
Você pode descartar 2 outros cards; Invoque por Invocação-Especial este card da sua mão, então você pode adicionar 1 card do seu Deck à sua mão que tenha um efeito de jogar moeda.
Quando um card ou efeito é ativado que inclui um efeito que adiciona um ou mais cards do Deck à mão (Efeito Rápido): você pode negar aquele efeito.",Invocação Especial,Negar,Adicionar à mão?,,,,,,,,,,,,,
100263004,"Eitom, Guerreiro Plasma","(Este card é sempre considerado um card ""Guerreiro Imã"").
Não pode ser Invocado por Invocação-Normal/Baixado. Deve ser Invocado por Invocação-Especial (da sua mão ou Cemitério) oferecendo como Tributo 1 monstro de Nível 7 ou maior. Você só pode Invocar por Invocação-Especial ""Eitom, Guerreiro Plasma"" uma vez por turno dessa forma.
Uma vez por turno: você pode enviar 1 monstro ""Guerreiro Imã"" do seu Deck para o Cemitério, exceto ""Eitom, Guerreiro Plasma""; pelo resto deste turno, o ATK original deste card se torna 1500, ele também pode atacar diretamente.",,Ataque direto,,,,,,,,,,,,,,
100263005,Senhor dos Cavaleiros Brancos,"You can only use this card name's ① effect once per turn.
Você pode banir 3 monstros do seu Cemitério; Invoque por Invocação-Especial este card da sua mão, então você pode aplicar 1 desses efeitos.
● Invoque por Invocação-Especial 1 monstro ""Cavaleiro Branco"" ou ""Noite Branca"" da sua mão ou Deck.
● Adicione 1 ""Véu Branco"" do seu Deck à mão.
Quando um ataque é declarado envolvendo este card e um monstro do oponente: altere o ATK do monstro do oponente para 0.
Se este card for destruído pelo seu opoente: cause 1000 de dano e ele.",Invocação Especial,ATK torna-se 0,Causar dano,Não resolver o efeito,Invocação Especial,Adicionar à mão,,,,,,,,,,
100263006,Invencível Senhor da Morte,"Durante a Fase Final, se um ou mais monstros forem destruídos por batalha neste turno: você pode Invocar por Invocação-Especial este card da sua mão ou Cemitério, e se ""Invencível Senhor da Morte"" foi destruído por batalha neste turno, o ATK original deste card se torne 3000, ele também não pode ser destruído por efeitos de cards.
Durante sua Fase Principal: você pode revelar cards no seu Deck, incluindo ""Sacar da Espada"", igual ao número de cards que seu oponente controla +1 e coloque aqueles revelados no topo do Deck em qualquer ordem.
Você só pode usar cada um dos efeitos de ""Invencível Senhor da Morte"" uma vez por turno.",Invocação Especial,Colocar no topo do Deck,Escolha um card para colocar no topo do Deck.,,,,,,,,,,,,,
100263007,"Guardião Clay, o HERÓI do Elemento","1 monstro ""HERÓI do Elemento"" + 1 monstro Guerreiro
Outros monstros ""HERÓI do Elemento"" que você controla não podem ser destruídos por batalha ou efeitos.
Se este card for Invocado por Invocação-Especial: você pode Invocar por Invocação-Especial 1 monstro ""HERÓI do Elemento"" do seu Deck, então se seu oponente controla um card, você pode causar 400 de dano nele para cada, você também não pode Invocar por Invocação-Especial do seu Deck Adicional pelo resto do turno, exceto monstros ""HERÓI"". Você só pode usar este efeito de ""Guardião Clay, o HERÓI do Elemento"" uma vez por turno.",Invocação Especial,Causar dano?,,,,,,,,,,,,,,
100263008,Martelo de Brinquedo,"Escolha 1 monstro que você controla; destrua-o, e se fizer, compre 2 cards, então você pode mudar a posição de batalha de 1 monstro do oponente.
Se um ou mais monstros são Invocados por Invocação-Especial do seu Cemitério enquanto este card está no seu Cemitério: você pode adicionar este card à sua mão.
Você só pode usar cada um dos efeitos de ""Martelo de Brinquedo"" uma vez por turno.",Ativar,Recuperar,Mudar a posição de batalha?,,,,,,,,,,,,,
100263009,Invocação Rápida,"Imediatamente após ativar este efeito, Invoque por Invocação-Normal/Baixe 1 monstros. Quando você o faz dessa forma, se seu oponente controla um monstro, você pode Invocar por Invocação-Normal um monstro de Nível 5 ou maior sem Tributo.
Durante sua Fase Principal, se este card está no seu Cemitério, exceto no turno que foi enviado para lá: você pode bani-lo; adicione 1 monstro de Nível 5 ou maior do seu Deck ou Cemitério à sua mão que possa ser Invocado por Invocação-Normal/Baixado, então imediatamente após a ativação desse efeito, Invoque-o por Invocação-Tributo. Você só pode usar este efeito de ""Invocação Rápida"" uma vez por turno.",Ativar,Adicionar à mão,Aplicar o efeito de {CARD} para Invocar sem oferecer Tributo?,,,,,,,,,,,,,
100263010,D-Explosão,"Você só pode ativar 1 ""D-Explosão"" uma vez por turno.
Escolha 1 Magia com a face para cima que você controla; destrua-o, e se o fizer, compre 1 card, então se você controla um monstro ""HERÓI do Destino"", você pode Invocar por Invocação-Especial 1 monstro ""HERÓI do Destino"" da sua mão, Cemitério, ou banimento.
Se um monstro equipado com uma Magia de Equipamento ou ""HERÓI do Destino - Dogma"", atacar, no fim da Etapa de Dano: você pode banir este card do seu Cemitério; aquele monstro pode realizar um segundo ataque em seguida.",Comprar,Fazer outro ataque,Invocação Especial?,,,,,,,,,,,,,
101304081,Jogador Jogando GG,"2 monstros Máquina de Nível 4
Se este card é Invocado por Invocação-Especial: você pode mudar todos os monstros do seu oponente para Posiçáo de Ataque.
Se seu oponente tem um monstro no campo ou Cemitério: você pode desassociar 1 matéria deste card; envie 1 monstro Máquina do seu Deck/Deck Adicional para o Cemitério, então você pode aplicar este efeito.
● Escolha 1 Monstro Xyz Máquina no seu Cemitério, o nome deste monstro se torna aquele até a Fase Final. Você só pode usar este efeito de ""Jogador Jogando GG"" uma vez por turno.",Mudar para Posição de Ataque,Enviar para o Cemitério,Alterar o nome deste card?,,,,,,,,,,,,,
101304082,Fata Dragna,"2 monstro com o mesmo Tipo e Atributo, mas Níveis diferentes
Seu oponente não pode escolher Monstros Fusão que você controla com efeitos.
Se este card for enviado ao Cemitério como matéria para uma Invocação-Fusão: você pode Invocar por Invocação-Especial 1 Monstro Fusão do seu Deck Adicional em Posição de Defesa (mas negue seus efeitos, também retorne-o para o Deck Adicional durante a Fase Final), também pelo resto deste turno, você não pode Invocar por Invocação-Especial do Deck Adicional, exceto Monstros Fusão. Você só pode usar este efeito de ""Fata Dragna"" uma vez por turno.",,Invocação Especial,,,,,,,,,,,,,,
101304083,Shade o Obscuro,"Escala de Pêndulo = 11
[ Efeito de Pêndulo ]
 Você não pode Invocar por Invocação-Pêndulo, exceto Monstros Pêndulo (este efeito não pode ser negado). Se um ou mais monstros com 1000 de ATK ou menos é Invocado por Invocação-Especial (exceto durante a Etada de Dano): você pode retornar este card para à mão. Você só pode usar este efeito de ""Shade o Obscuro"" uma vez por turno.
----------------------------------------
[ Efeito de Monstro ]
Se você tem um card na sua Zona de Pêndulo e este card está na sua mão: você pode Invocar este card por Invocação-Especial.
Você pode pagar 1000 de PV; destrua 1 Card de Monstro Pêndulo na sua mão ou com a face para cima no campo, então você pode adicionar 1 Monstro Pêndulo do seu Deck ao seu Deck Adicional com a face para cima. Você só pode usar este efeito de ""Shade o Obscuro"" uma vez por turno.",,Retornar para a mão,Invocação Especial,Destruir,Adicionar este card ao Deck Adicional?,Escolha o card para adicionar ao Deck Adicional,,,,,,,,,,
101304084,Baleia VIP,"Você pode oferecer monstros adicionais como Tributo para Invocar por Invocação-Tributo este card com a face para cima.
Se este card foi Invocado por Invocação-Tributo: você pode colocar Maracadores VIP neste card igual ao número de monstros oferecidos como Tributo para a Invocação-Tributo.
Quando seu oponente ativa um card ou efeito (Efeito Rápido): você pode remover 1 Marcador VIP deste card; jogue uma moeda. Se você acertar, negue aquele efeito. Se você errar, o ATK original deste card é reduzido pela metade até o final deste turno.",Invocar por Invocação Tributo ao oferecer qualquer número de monstros como Tributo,Colocar um marcador,Jogar uma moeda,,,,,,,,,,,,,
101304085,Genia do Anel,"Se este card está na sua mão: você pode escolher 1 monstro com a face para cima no campo; Invoque por Invocação-Especial este card, aquele alvo também se torna um monstro Mago.
Na próxima vez que aquele alvo seria destruído por efeito neste turno, ele não é destruído, você também não pode Invocar por Invocação-Especial do seu Deck Adicional pelo resto deste turno, exceto monstros Mago.
Se este card for oferecido como Tributo, ou banido, para ativar um efeito de um monstro Mago: você pode adicionar este card à sua mão.
Você só pode usar cada um dos efeitos de ""Genia do Anel"" uma vez por turno.",Invocação Especial,Retornar para a mão,,,,,,,,,,,,,,
101304086,Checkker,"Não pode ser Invocado por Invocação-Normal se você controla um monstro.
Você pode oferecer este card como Tributo; Invoque por Invocação-Especial 1 monstro Máquina do seu Deck cujo ATK seja igual a sua própria DEF, mas retorne-o à mão durante a Fase Final.
Você pode banir este card do seu Cemitério e descartar 1 card; Invoque por Invocação-Especial 1 ""Ficha de Entulho de Ferro"" (Máquina/TERRA/Nível 1/ATK 0/DEF 0), mas ele não pode ser usado como matéria para Invocação-Fusão, Sincro ou Link.
Você só pode usar cada um dos efeitos de ""Checkker"" uma vez por turno.",,Invocação Especial,Invocar uma Ficha por Invocação Especial,,,,,,,,,,,,,
101304087,Mamute de Ferrugem,"Se este card está na sua mão: você pode banir Monstros Link Máquina do seu Deck Adicional cujo a Classificação Link combinada seja exatamente igual a 5; Invoque este card por Invocação-Especial.
Você pode escolher 1 card que você controla e 1 card que seu oponente controla; retorne-os à mão. Este é um Efeito Rápido se este card está ligado por um Monstro Link Máquina de Link-3 ou maior.
Você só pode usar cada um dos efeitos de ""Mamute de Ferrugem"" uma vez por turno.
",Invocação Especial,Retornar para a mão,,,,,,,,,,,,,,
101304088,Devaneio Oficiante,"Se este card está na sua mão: você pode descartar 1 outro card; Invoque-o por Invocação-Especial.
Se um ou mais Monstros Xyz são enviados para o Cemitério, enquanto este card está no seu Cemitério (exceto durante a Etapa de Dano): você pode banir este card; Invoque por Invocação-Especial 1 monstro Zumbi do seu Cemitério.
Durante a Fase de Apoio do próximo turno após este card ser banido: você pode escolher 1 Monstro Xyz Zumbi que você controla; assossie este card banido à ele.
You can only use each effect of ""Officiating Reverie"" once per turn.
Você só pode usar cada um dos efeitos de ""Devaneio Oficiante"" uma vez por turno.",Invocação Especial,Invocar por Invocação Especial do Cemitério,Como Matéria Xyz,,,,,,,,,,,,,
101304089,"Samuel, o Oficial da Perdição","2 monstros de Nível 6
Durante a Fase Principal (Efeito Rápido): você pode desassociar 1 matéria deste card, então escolha 1 monstro Zumbi no seu Cemitério; Invoque-o por Invocação-Especial, então você pode negar os efeitos de 1 monstro que seu oponente controla com ATK menor ou igual daquele monstro.
Se este card é enviado para o Cemitério: você pode escolher 1 monstro em qualquer Cemitério; embaralhe-o no Deck.
Você só pode usar cada um dos efeitos de ""Samuel, o Oficial da Perdição"" uma vez por turno.",Invocação Especial,Retornar ao Deck,Negar os efeitos daquele monstro?,,,,,,,,,,,,,
101304090,"Selandea, a Parceira do GMX","Você pode revelar este card da sua mão; Invoque por Invocação-Especial 1 monstro ""GMX"" ou 1 monstro Dinossauro da sua mão, você também só pode atacar diretamente com monstro ""GMX"" pelo resto deste turno.
Se este card for Invocado por Invocação-Especial por um efeito de monstro: você pode Invocar por Invocação-Especial 1 monstro ""GMX"" de Nível 4 ou menor ou um monstro Dinossauro da sua mão, Cemitério ou banimento em Posição de Defesa.
Você só pode usar cada um dos efeitos de ""Selandea, a Parceira do GMX"" uma vez por turno.",Invocar por Invocação Especial da mão,"Invocar por Invocação Especial da mão, do Cemitério ou dos banimento",,,,,,,,,,,,,,
101304091,Esquadrão de Supressão do GMX,"Se este card está na sua mão e você controa um monstro ""GMX"" ou um monstro Dinossauro: você pode Invocar este card por Invocação-Especial.
Você pode escolher 1 monstro com a face para cima no campo; escave os cards do topo do seu Deck até encontrar um monstro Dinossauro, envie aquele monstro Dinossauro para o Cemitério, e se fizer, o monstro alvo se torna um monstro Dinossauro (até o final deste turno), também embaralhe o resto no Deck.
Você só pode usar cada um dos efeitos de ""Esquadrão de Supressão do GMX"" uma vez por turno.",Invocação Especial,Escavar cards,,,,,,,,,,,,,,
101304092,Daneen Evoluído,"""Daneen, o Dino Retornado"" + 1 monstro Dinossauro
Se este card for Invocado por Invocação-Especial: você pode adicionar 1 card ""GMX"" do seu Deck à sua mão. Você só pode usar este efeito de ""Daneen Evoluído"" uma vez por turno.
Se você escavou um ou mais cards por um efeito de um card ""GMX"": você pode ativar o seguinte efeito, baseado onde este card está na ativação (mas você só pode usar cada um dos efeitos de ""Daneen Evoluído"" uma vez por turno);
● Campo: ganhe 1500 PV.
● Cemitério: Invoque este card por Invocação-Especial.",Adicionar à mão,Ativar o efeito,,,,,,,,,,,,,,
101304093,COMPREX - GMX,"1 monstro ""GMX"" + 2+ monstros Dinossauro
Ganha estes efeitos baseado no número de monstros Dinossauro usados como Matéria de Fusão para este card.
● 3+: Seu oponente não pode escolher este card com efeitos.
● 4+: Pode realizar até 3 ataques durante cada Fase de Batalha.
● 5+: Toda vez que seu oponente Invoca por Invocação-Normal ou Especial um ou mais monstros, ele perde 800 de PV.
Uma vez por turno, se você escavou um ou mais cards por efeito de um card ""GMX"": você pode destruir todos os outros monstros no campo.",,Destruir,3+ monstros Dinossauro usados como Matéria de Fusão,4+ monstros Dinossauro usados como Matéria de Fusão,5+ monstros Dinossauro usados como Matéria de Fusão,,,,,,,,,,,
101304094,55º Relatório de Experimento do GMX,"Invoque por Invocação-Fusão 1 Monstro Fusão de Dinossauro do seu Deck Adicional usando monstros da sua mão ou campo.
Se seu oponente controlar um monstro, você também pode 1 monstro ""GMX"" no seu Deck como matéria.
Durante sua Fase Principal: você pode banir este card do seu Cemitério; escave os cards do topo do seu Deck até você encontrar um card ""GMX"", adicione aquele card ""GMX"" à sua mão, também embaralhe o resto no Deck.
Você só pode usar 1 dos efeitos de ""55º Relatório de Experimento do GMX"" e somente uma vez por turno.",Invocação Fusão,Escavar cards,,,,,,,,,,,,,,
101304095,Laboratório #5 do GMX,"Seu oponente não pode ativar cards ou efeitos quando você Invoca por Invocação-Normal ou Especial um ou mais monstros ""GMX"".
Durante sua Fase Principal: você pode Baixar 1 Magia/Armadilha ""GMX"" do seu Deck, exceto ""Laboratório #5 do GMX"", então coloque 1 card da sua mão no topo do Deck. Você só pode usar este efeito de ""Laboratório #5 do GMX"" uma vez por turno.",,Baixar,,,,,,,,,,,,,,
101304096,Experimento Final do Anti-GMX,"Ative somente se você controla um monstro ""GMX"".
Uma vez por turno, quando seu oponente ativar um efeito de monstro no campo (exceto durante a Etapa de Dano): você pode escavar os 5 cards do topo do seu Dck, então se você escavou um ou mais cards ""GMX"", negue a ativação daquele efeito, também coloque todos os cards escavados no topo ou fundo do Deck em qualquer ordem.",Escavar cards,Colocar no topo do Deck,Colocar no fundo do Deck,,,,,,,,,,,,,
101304186,Ficha de Entulho de Ferro,"Invocado por Invocação-Especial pelo efeito de ""Checker"".",,,,,,,,,,,,,,,,
101305001,"Caos das Trevas, o Mago Espadachim Final","Não pode ser Invocado por Invocação-Normal/Baixado. Deve ser Invocado por Invocação-Especial (da sua mão) por embaralhar 1 monstro Mago ou Guerreiro de Ritual da sua mão ou Cemitério no Deck. Você só pode Invocar por Invocação-Especial ""Caos das Trevas, o Mago Espadachim Final"" uma vez dessa forma.
Você pode descartar este card; coloque 1 Armadilha Contínua que mencione ""Ritual da Luz e Trevas"" do seu Deck ou Cemitério no campo com a face para cima.
Não é afetado por efeitos ativador de cards do oponente enquanto você tiver uma Magia de Ritual no seu Cemitério.
Uma vez por turno: você pode banir 2 cards que seu oponente controla.",Colocar,Banir,,,,,,,,,,,,,,
101305002,Caveira Arquidemônio do Caos,"Se este card estivar na sua mão ou Cemitério: você pode escolher 3 card nos Cemitérios e/ou banimento com a face para cima, incluindo um outro card que mencione ""Ritual da Luz e Trevas"" que não seja ""Caveira Arquidemônio do Caos""; coloque-os no fundo do Deck em qualquer ordem, e se fizer, Invoque este card por Invocação-Espeicial.
Se este card for enviado para o Cemitério: você pode enviar 1 Magia de Ritual da sua mão ou Deck para o Cemitério; adicione 1 Monstro Ritual mencionado nele do seu Deck à sua mão.
Você só pode usar cada um dos efeitos de ""Caveira Arquidemônio do Caos"" uma vez por turno.",Invocação Especial,Efeito de busca,,,,,,,,,,,,,,
101305003,Sábio Místico Celta,"Se este card for Invocado por Invocação-Normal ou Invocação-Especial: você pode ativar este efeito; você só pode Invocar por Invocação-Especial do seu Deck Adicional uma vez pelo resto deste turno, você também revela toda sua mão, e se tiver um card que menciona ""Ritual da Luz e Trevas"" nela, você pode comprar 3 card, então descarte 2 cards.
Você pode oferecer este card como Tributo; Invoque por Invocação-Especial 1 Monstro Ritual que mencione ""Ritual da Luz e Trevas"" da sua mão.
Você só pode usar cada um dos efeitos de ""Sábio Místico Celta"" uma vez por turno.",Comprar,Invocação Especial,Comprar 1 card?,,,,,,,,,,,,,
101305004,Gurifoh,"(Efeito Rápido): você pode descartar este card, então ative 1 destes efeitos;
● A próxima batalha ou efeito de dano que você receberia se torna 0.
● Baixe 1 Magia Rápida ou Armadilha que mencione ""Ritual de Luz e Trevas"" do seu Deck. Ele pode ser ativado neste turno.
Você só pode usar este efeito de ""Gurifoh"" uma vez por turno.
Para a Invocação-Ritual de exatamente 1 monstro Nível 8 com um efeito de card que precise usar monstros, este card pode ser usado como todo seu Tributo.",Descartar para ativar o efeito,Mudança de dano,Baixar Magia/Armadilha,"Ativar aplicando o efeito de ""Gurifoh"".",,,,,,,,,,,,
