id,name,field,value
100261002,코믹캣,desc,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 필드에 ""툰 월드""가 존재하는 한, 이 카드는 툰 몬스터로 취급한다.
②: 자신 / 상대의 메인 페이즈에 발동할 수 있다. 자신 필드의 몬스터 1장을 릴리스하고, 패 / 덱에서 ""툰 월드""의 카드명이 쓰여진 몬스터 1장을 소환 조건을 무시하여 특수 소환한다. 자신 필드에 ""툰 월드""가 존재할 경우, 릴리스할 몬스터를 상대 필드에서 고를 수도 있다."
100261002,코믹캣,str2,특수 소환
100261003,이블 박스,name,이블 박스
100261003,이블 박스,desc,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 자신 필드에 ""툰 월드""가 존재할 경우에 발동할 수 있다. 이 카드를 패에서 특수 소환한다. 그 후, 이하의 효과를 적용할 수 있다.
●덱에서 ""툰"" 함정 카드 1장을 고르고, 패에 넣거나 자신 필드에 세트한다.
②: 필드에 ""툰 월드""가 존재하는 한, 이 카드는 툰 몬스터로 취급한다.
③: 자신 / 상대 턴에 1번, 자신이나 상대 묘지의 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 덱 맨 아래로 되돌린다."
100261003,이블 박스,str1,특수 소환
100261003,이블 박스,str2,묘지에서 회수한다
100261003,이블 박스,str3,함정 카드를 선택하시겠습니까?
100261004,환술사 다크 아이즈 노페이스,name,환술사 다크 아이즈 노페이스
100261004,환술사 다크 아이즈 노페이스,desc,"①: 이 카드를 패에서 버리고, 이하의 효과에서 1개를 선택하고 발동할 수 있다(이 카드명의 이하의 효과는 각각 1턴에 1번밖에 선택할 수 없다).
●패 / 덱에서 ""마인드 스캔"" 1장을 자신 필드에 앞면 표시로 놓는다.
●이 카드가 아닌, ""툰 월드""의 카드명이 쓰여진 몬스터 1장을 자신 묘지에서 패에 넣는다. 그 후, 그 몬스터를 패에서 소환 조건을 무시하고 특수 소환할 수 있다.
②: 이 카드가 몬스터와 전투를 실행할 경우, 그 2장은 그 전투로는 파괴되지 않는다."
100261004,환술사 다크 아이즈 노페이스,str1,버린다
100261004,환술사 다크 아이즈 노페이스,str2,함정 카드를 놓는다
100261004,환술사 다크 아이즈 노페이스,str3,몬스터를 회수한다
100261004,환술사 다크 아이즈 노페이스,str4,특수 소환?
100261005,궁극의 푸른 눈의 툰 드래곤,name,궁극의 푸른 눈의 툰 드래곤
100261005,궁극의 푸른 눈의 툰 드래곤,desc,"""푸른 눈의 툰 드래곤"" ＋ 툰 몬스터 × 2
자신의 패 / 필드 / 묘지의 상기 카드를 덱 / 엑스트라 덱으로 되돌렸을 경우에만 특수 소환할 수 있다.
①: 자신의 툰 몬스터는 직접 공격할 수 있다.
②: 1턴에 1번, 자신 메인 페이즈에 발동할 수 있다. ""툰"" 카드 또는 그 카드명이 쓰여진 카드 1장을 자신 묘지에서 패에 넣는다.
③: 자신의 툰 몬스터가 공격받는 데미지 계산시에 발동할 수 있다. 그 몬스터를 데미지 스텝 종료시까지 제외한다."
100261005,궁극의 푸른 눈의 툰 드래곤,str2,회수
100261005,궁극의 푸른 눈의 툰 드래곤,str3,제외
100261006,완전한 세계 툰 월드,name,완전한 세계 툰 월드
100261006,완전한 세계 툰 월드,desc,"이 카드명의 ②의 효과는 1턴에 3번까지 사용할 수 있다.
①: 이 카드는 필드 존에 존재하는 한, 카드명을 ""툰 월드""로 취급한다.
②: 1턴에 1번, 자신 메인 페이즈에 발동할 수 있다. ""툰"" 카드 또는 그 카드명이 쓰여진 카드 1장을 덱에서 패에 넣는다.
③: 다른 카드가 발동한 효과가 적용될 시기에, 자신 필드의 툰 몬스터 1장을 그 효과 처리 후까지 제외할 수 있다(이 턴에, 이 카드명의 이 효과로 원래 카드명이 같은 몬스터를 제외할 수 없다)."
100261006,완전한 세계 툰 월드,str2,패에 넣는다
100261006,완전한 세계 툰 월드,str4,그 몬스터를 제외하시겠습니까?
100261007,마인드 스캔,name,마인드 스캔
100261007,마인드 스캔,desc,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 자신 필드나 묘지에 ""툰"" 카드가 존재하는 한, 상대는 패를 전부 계속해서 공개하고, 자신은 상대 필드의 뒷면 표시 카드를 언제든 확인할 수 있다.
②: 자신 필드 / 묘지에 툰 몬스터 및 ""툰"" 마법 카드가 존재할 경우, 동일 체인 위에 효과를 발동하지 않은 카드명을 1개 선언하고 발동할 수 있다. 이 카드가 앞면 표시로 존재하는 한, 턴 종료시까지 선언한 카드와 원래 카드명이 같은 카드가 발동한 효과는 무효화된다."
100261007,마인드 스캔,str2,선언
100261023,위치크래프트 테라코탄,name,위치크래프트 테라코탄
100261023,위치크래프트 테라코탄,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 이 카드가 패에 존재할 경우, ""위치크래프트 테라코탄"" 이외의 자신 묘지의 ""위치크래프트"" 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 패에 넣고, 이 카드를 특수 소환한다. 이 턴에, 자신은 ""위치크래프트"" 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다.
②: 자신 메인 페이즈에 발동할 수 있다. 자신의 패 / 필드의 몬스터를 융합 소재로 하고, ""위치크래프트"" 융합 몬스터 1장을 융합 소환한다."
100261023,위치크래프트 테라코탄,str1,특수 소환
100261023,위치크래프트 테라코탄,str2,융합 소환
100261024,위치크래프트 마르카,name,위치크래프트 마르카
100261024,위치크래프트 마르카,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 패 / 필드의 이 카드를 릴리스하고 발동할 수 있다. 덱에서 ""위치크래프트"" 필드 / 지속 마법 카드 1장을 패에 넣는다.
②: 이 카드가 묘지에 존재하는 상태에서, 자신 필드의 앞면 표시의 ""위치크래프트"" 몬스터가 상대 효과로 필드에서 벗어났을 경우에 발동할 수 있다. 이 카드를 특수 소환하고, 상대 필드의 몬스터 1장을 릴리스한다. 이 효과로 특수 소환한 이 카드는, 필드에서 벗어났을 경우에 제외된다."
100261024,위치크래프트 마르카,str1,패에 넣는다
100261024,위치크래프트 마르카,str2,특수 소환
100261025,위치크래프트마스터 산드리용,name,위치크래프트마스터 산드리용
100261025,위치크래프트마스터 산드리용,desc,"""위치크래프트마스터 베르"" ＋ 마법사족 몬스터 × 2
이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 이 카드를 융합 소환했을 경우에 발동할 수 있다. 패 / 덱에서 레벨 7 이하의 ""위치크래프트"" 몬스터를 3장까지 특수 소환한다(같은 속성은 1장까지). 이 턴에, 자신은 융합 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다.
②: 이 카드가 묘지에 존재할 경우, 자신 엔드 페이즈에, 패의 마법 카드 1장을 상대에게 보여주고 발동할 수 있다. 이 카드를 수비 표시로 특수 소환한다."
100261025,위치크래프트마스터 산드리용,str1,덱에서 특수 소환
100261025,위치크래프트마스터 산드리용,str2,이 카드를 특수 소환
100261026,위치크래프트 퓨필즈,name,위치크래프트 퓨필즈
100261026,위치크래프트 퓨필즈,desc,"""위치크래프트"" 몬스터 ＋ 마법사족 몬스터
이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 / 상대의 메인 페이즈 및 배틀 페이즈에, 이하의 효과에서 1개를 선택하고 발동할 수 있다.
●덱에서 ""위치크래프트"" 마법 카드 1장을 패에 넣는다.
●패의 ""위치크래프트"" 일반 / 속공 마법 카드 1장을 상대에게 보여주고 발동할 수 있다. 그 마법 카드 발동시의 효과를 적용한다.
②: 자신 엔드 페이즈에 발동할 수 있다. 자신의 제외 상태인 ""위치크래프트"" 카드 1장을 묘지로 되돌린다."
100261026,위치크래프트 퓨필즈,str1,발동
100261026,위치크래프트 퓨필즈,str2,묘지로 되돌린다
100261026,위치크래프트 퓨필즈,str3,서치 효과
100261026,위치크래프트 퓨필즈,str4,효과를 복사한다
100261027,위치크래프트 셀레브레이션,name,위치크래프트 셀레브레이션
100261027,위치크래프트 셀레브레이션,desc,"이 카드명의 ①②의 효과는 1턴에 1번, 어느 쪽이든 1개밖에 사용할 수 없다.
①: 이하의 효과에서 1개를 선택하고 발동할 수 있다.
●자신 필드의 ""위치크래프트"" 몬스터 1장과 상대 필드의 카드 1장을 파괴한다.
●자신의 묘지 / 제외 상태인 마법사족 몬스터를 융합 소재로서 덱으로 되돌리고, ""위치크래프트"" 융합 몬스터 1장을 융합 소환한다.
②: 자신 엔드 페이즈에, 이 카드가 묘지에 존재하고, 자신 필드에 ""위치크래프트"" 몬스터가 존재할 경우에 발동할 수 있다. 이 카드를 패에 넣는다."
100261027,위치크래프트 셀레브레이션,str1,발동
100261027,위치크래프트 셀레브레이션,str2,패에 넣는다
100261027,위치크래프트 셀레브레이션,str3,파괴 효과
100261027,위치크래프트 셀레브레이션,str4,융합 소환
100261028,위치크래프트 발푸르기스,name,위치크래프트 발푸르기스
100261028,위치크래프트 발푸르기스,desc,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 자신 메인 페이즈에 발동할 수 있다. 덱에서 ""위치크래프트"" 몬스터 1장을 패에 넣는다. 그 후, 자신의 패를 1장 고르고 버린다.
②: 자신 턴에, 자신 필드의 ""위치크래프트"" 몬스터의 효과를 발동하기 위해 패를 버릴 경우, 대신에 덱에서 ""위치크래프트 발푸르기스"" 이외의 ""위치크래프트"" 마법 / 함정 카드 1장을 묘지로 보낼 수 있다."
100261028,위치크래프트 발푸르기스,str1,패에 넣는다
100261029,위치크래프트 디스토션,name,위치크래프트 디스토션
100261029,위치크래프트 디스토션,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 필드에 레벨 5 이상의 ""위치크래프트"" 몬스터가 존재하고, 몬스터의 효과 / 마법 / 함정 카드가 발동했을 때에 발동할 수 있다. 그 발동을 무효로 하고 파괴한다.
②: 이 턴에 묘지로 보내지지 않은 이 카드를 묘지에서 제외하고 발동할 수 있다. 덱에서 레벨 5 이상의 마법사족 몬스터 1장을 패에 넣는다. 그 후, 자신의 패를 1장 고르고 버린다."
100261029,위치크래프트 디스토션,str1,발동
100261029,위치크래프트 디스토션,str2,패에 넣는다
100261047,언체인드식귀 샤라,name,언체인드식귀 샤라
100261047,언체인드식귀 샤라,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 / 상대의 메인 페이즈에, 이 카드를 패에서 버리고 발동할 수 있다. 패에서 악마족 몬스터 1장을 특수 소환한다. 그 후, 자신 필드의 카드 1장을 파괴한다.
②: 이 카드가 묘지에 존재하는 상태에서, 필드의 카드가 전투 또는 ""언체인드식귀 샤라"" 이외의 카드의 효과로 파괴되었을 경우에 발동할 수 있다. 이 카드를 패에 넣거나 특수 소환한다. 이 효과로 특수 소환한 이 카드는, 필드에서 벗어났을 경우에 덱 맨 아래로 되돌아간다."
100261047,언체인드식귀 샤라,str1,특수 소환
100261047,언체인드식귀 샤라,str2,회수
100261048,언체인드식귀 슈마,name,언체인드식귀 슈마
100261048,언체인드식귀 슈마,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 이 카드를 일반 소환했을 경우에 발동할 수 있다. ""언체인드식귀 슈마""가 아닌, 레벨 4 이하의 ""언체인드"" 몬스터 1장을 덱에서 특수 소환한다. 그 후, 자신 필드의 카드 1장을 파괴한다. 이 턴에, 자신은 악마족 몬스터밖에 특수 소환할 수 없다.
②: 필드의 이 카드가 전투 또는 ""언체인드식귀 슈마"" 이외의 카드의 효과로 파괴되었을 경우에 발동할 수 있다. 패 / 덱에서 ""언체인드식귀 슈마"" 이외의 ""언체인드"" 몬스터 1장을 특수 소환한다."
100261048,언체인드식귀 슈마,str1,덱에서 특수 소환
100261048,언체인드식귀 슈마,str2,패 / 덱에서 특수 소환
100261049,언체인드명관 캄라,name,언체인드명관 캄라
100261049,언체인드명관 캄라,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 필드의 카드를 3장까지 대상으로 하고 발동할 수 있다. 그 카드를 파괴하고, 이 카드를 패에서 특수 소환한다. 그 후, 파괴한 카드의 원래의 종류에 따라 이하의 효과를 각각 적용할 수 있다.
●몬스터: 자신은 1장 드로우한다.
●마법: 필드의 몬스터 1장의 표시 형식을 변경한다.
●함정: 필드의 다른 카드 1장을 파괴한다.
②: 필드의 이 카드가 효과로 파괴되었을 경우에 발동할 수 있다. 필드의 몬스터를 전부 파괴한다."
100261049,언체인드명관 캄라,str1,특수 소환
100261049,언체인드명관 캄라,str2,파괴 효과
100261049,언체인드명관 캄라,str3,1장 드로우하시겠습니까?
100261049,언체인드명관 캄라,str4,표시 형식을 변경하시겠습니까?
100261049,언체인드명관 캄라,str5,파괴하겠습니까?
100261050,언체인드염마천 야마,name,언체인드염마천 야마
100261050,언체인드염마천 야마,desc,"""언체인드소울"" 몬스터를 포함하는 몬스터 2장 이상
이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 엔드 페이즈에, 이 턴에 파괴된 자신 묘지의 악마족 몬스터를 2장까지 대상으로 하고 발동할 수 있다. 그 몬스터를 특수 소환한다. 이 효과로 특수 소환한 몬스터가 자신 필드에 앞면 표시로 존재하는 한, 자신은 악마족 몬스터밖에 특수 소환할 수 없다.
②: 필드의 이 카드가 전투 / 효과로 파괴될 경우, 대신에 자신이나 상대의 필드의 앞면 표시 카드 1장을 파괴할 수 있다."
100261050,언체인드염마천 야마,str1,특수 소환
100261050,언체인드염마천 야마,str3,{CARD}의 효과로 특수 소환됨
100261051,언체인드소울쌍 라기아,name,언체인드소울쌍 라기아
100261051,언체인드소울쌍 라기아,desc,"악마족 몬스터를 포함하는 몬스터 2장 이상
이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 상대가 몬스터를 앞면 표시로 특수 소환했을 경우, 그 중의 1장을 대상으로 하고 발동할 수 있다. 자신 필드의 악마족 몬스터 1장을 파괴하고, 대상 몬스터의 효과를 턴 종료시까지 무효로 한다.
②: 자신 필드에 링크 4 이상의 ""언체인드"" 링크 몬스터가 존재하고, 필드의 몬스터의 효과가 발동했을 때, 묘지의 이 카드를 제외하여 발동할 수 있다. 그 효과를 발동한 몬스터를 파괴한다."
100261051,언체인드소울쌍 라기아,str1,무효
100261051,언체인드소울쌍 라기아,str2,파괴한다
100261052,언체인드 전생,name,언체인드 전생
100261052,언체인드 전생,desc,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다.
①: 이 카드의 발동시의 효과 처리로서, 덱에서 ""언체인드 전생"" 이외의 ""언체인드"" 마법 카드나 ""쌍왕의 계"" 1장을 패에 넣을 수 있다.
②: 1턴에 1번, ""언체인드 전생"" 이외의 자신 묘지의 ""언체인드"" 카드를 3장까지 대상으로 하고 발동할 수 있다. 그 카드를 덱으로 되돌린다. 그 후, 되돌린 수까지 자신 필드의 다른 카드를 파괴할 수 있다."
100261052,언체인드 전생,str1,패에 넣는다?
100261052,언체인드 전생,str2,회수 효과
100261052,언체인드 전생,str3,카드를 파괴하겠습니까?
100261053,언체인드 습합,name,언체인드 습합
100261053,언체인드 습합,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 필드의 ""언체인드소울"" 링크 몬스터를 포함하는, 자신 / 상대 필드의 앞면 표시 몬스터 2장을 대상으로 하고 발동할 수 있다. 그 몬스터 2장만을 소재로서 악마족 링크 몬스터 1장의 링크 소환을 실행한다.
②: 세트되어 있는 이 카드가 효과로 파괴되었을 경우에 발동할 수 있다. 덱에서 ""언체인드"" 몬스터 1장을 특수 소환한다."
100261053,언체인드 습합,str1,링크 소환
100261053,언체인드 습합,str2,특수 소환
100263001,다크 티라노,name,다크 티라노
100263001,다크 티라노,desc,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 마법 카드의 효과가 발동한 턴의 자신 메인 페이즈에 발동할 수 있다. 이 카드를 패에서 특수 소환한다.
②: 상대 필드의 몬스터가 전부 수비 표시인 한, 이 카드는 직접 공격할 수 있다.
③: 이 카드가 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 레벨 8 이상의 공룡족 몬스터 1장을 패에 넣는다. 상대 필드에 몬스터가 존재할 경우, 추가로 패에 넣은 그 몬스터를 특수 소환할 수 있다."
100263001,다크 티라노,str1,특수 소환
100263001,다크 티라노,str2,패에 넣는다
100263001,다크 티라노,str3,특수 소환?
100263002,아르카나 포스 XII－더 행드 맨,name,아르카나 포스 XII－더 행드 맨
100263002,아르카나 포스 XII－더 행드 맨,desc,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 카드의 효과가 발동했을 때, 패의 이 카드를 상대에게 보여주고 발동할 수 있다. 패에서 ""아르카나 포스"" 몬스터 1장을 수비 표시로 특수 소환한다.
②: 이 카드를 일반 소환 / 반전 소환 / 특수 소환했을 때에 발동한다. 코인 토스를 1회 실행하고, 그 앞뒷면에 따라 이하의 효과를 적용한다.
●앞: 자신 필드의 몬스터 1장을 파괴하고, 자신은 그 원래 공격력만큼의 데미지를 받는다.
●뒤: 상대 필드의 몬스터 1장을 파괴하고, 그 원래 공격력만큼의 데미지를 상대에게 준다."
100263002,아르카나 포스 XII－더 행드 맨,str1,특수 소환
100263002,아르카나 포스 XII－더 행드 맨,str2,동전 던지기 효과
100263003,광환상수 칸델라도,name,광환상수 칸델라도
100263003,광환상수 칸델라도,desc,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 이 카드가 패에 존재할 경우, 패에서 다른 카드 2장을 버리고 발동할 수 있다. 이 카드를 특수 소환한다. 그 후, 코인 토스를 실행하는 효과를 가진 카드 1장을 덱에서 패에 넣을 수 있다.
②: 이 카드의 공격력 / 수비력은, 자신의 패의 수 × 1000 올린다.
③: 덱에서 카드를 패에 넣는 효과를 포함하는, 마법 / 함정 / 몬스터의 효과가 발동했을 때에 발동할 수 있다. 그 효과를 무효로 한다."
100263003,광환상수 칸델라도,str1,특수 소환
100263003,광환상수 칸델라도,str2,무효
100263003,광환상수 칸델라도,str3,패에 넣는다?
100263004,플라즈마 전사 에이톰,name,플라즈마 전사 에이톰
100263004,플라즈마 전사 에이톰,desc,"이 카드명은 룰상 ""자석의 전사"" 카드로도 취급한다.
이 카드는 통상 소환할 수 없다.
""플라즈마 전사 에이톰""은 1턴에 1번, 자신 필드의 레벨 7 이상의 몬스터 1장을 릴리스했을 경우에만 패 / 묘지에서 특수 소환할 수 있다.
① 1턴에 1번, ""플라즈마 전사 에이톰""이 아닌, ""마그넷 워리어"" 몬스터나 ""자석의 전사"" 몬스터 1장을 덱에서 묘지로 보내고 발동할 수 있다. 이 턴에, 이 카드의 원래 공격력은 1500이 되고, 직접 공격할 수 있다."
100263004,플라즈마 전사 에이톰,str2,직접 공격
100263005,화이트나이트 로드,name,화이트나이트 로드
100263005,화이트나이트 로드,desc,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 자신 묘지에서 몬스터 3장을 제외하고 발동할 수 있다. 이 카드를 패에서 특수 소환한다. 그 후, 이하의 효과에서 1개를 고르고 적용할 수 있다.
●패 / 덱에서 ""화이트나이트"" 몬스터 1장을 특수 소환한다.
●덱에서 ""순백의 베일"" 1장을 패에 넣는다.
②: 이 카드가 상대 몬스터와 전투를 실행하는 공격 선언시에 발동한다. 그 상대 몬스터의 공격력을 0으로 한다.
③: 이 카드가 상대에 의해 파괴되었을 경우에 발동한다. 상대에게 1000 데미지를 준다."
100263005,화이트나이트 로드,str1,특수 소환
100263005,화이트나이트 로드,str2,공격력을 0으로 한다
100263005,화이트나이트 로드,str3,데미지를 준다
100263005,화이트나이트 로드,str4,효과를 처리하지 않는다
100263005,화이트나이트 로드,str5,특수 소환
100263005,화이트나이트 로드,str6,패에 넣는다
100263006,불사의 데스로드,name,불사의 데스로드
100263006,불사의 데스로드,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 이 턴에 몬스터가 전투로 파괴된 경우, 엔드 페이즈에 발동할 수 있다. 이 카드를 패 / 묘지에서 특수 소환한다. 이 턴에 ""불사의 데스로드""가 전투로 파괴된 경우, 이 효과로 특수 소환한 이 카드는, 원래 공격력이 3000이 되고, 효과로는 파괴되지 않는다.
②: 자신 메인 페이즈에 발동할 수 있다. 상대 필드의 카드의 수 ＋ 1장만큼, 덱에서 ""일격필살! 슬래시 드로우""를 포함하는 카드를 상대에게 보여주고, 좋아하는 순서대로 덱 위에 놓는다."
100263006,불사의 데스로드,str1,특수 소환
100263006,불사의 데스로드,str2,덱 맨 위에 놓는다
100263006,불사의 데스로드,str3,덱 맨 위에 놓을 카드를 선택하십시오.
100263007,엘리멘틀 히어로 클레이 가드맨,name,엘리멘틀 히어로 클레이 가드맨
100263007,엘리멘틀 히어로 클레이 가드맨,desc,"""엘리멘틀 히어로"" 몬스터 ＋ 전사족 몬스터
이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다.
①: 이 카드를 특수 소환했을 경우에 발동할 수 있다. 덱에서 ""엘리멘틀 히어로"" 몬스터 1장을 특수 소환한다. 상대 필드에 카드가 존재할 경우, 추가로 그 수 × 400 데미지를 상대에게 줄 수 있다. 이 턴에, 자신은 ""히어로"" 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다.
②: 이 카드가 몬스터 존에 존재하는 한, 자신 필드의 다른 ""엘리멘틀 히어로"" 몬스터는 전투 / 효과로는 파괴되지 않는다."
100263007,엘리멘틀 히어로 클레이 가드맨,str1,특수 소환
100263007,엘리멘틀 히어로 클레이 가드맨,str2,데미지를 주겠습니까?
100263008,돌 해머,name,돌 해머
100263008,돌 해머,desc,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다.
①: 자신 필드의 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 파괴하고, 자신은 2장 드로우한다. 그 후, 상대 필드의 몬스터 1장의 표시 형식을 변경할 수 있다.
②: 이 카드가 묘지에 존재하는 상태에서, 자신 묘지에서 몬스터가 특수 소환되었을 경우에 발동할 수 있다. 이 카드를 패에 넣는다."
100263008,돌 해머,str1,발동
