id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
100263005,White Knight Lord,"You can banish 3 monsters from your GY; Special Summon this card from your hand, then you can apply 1 of these effects.
● Special Summon 1 ""White Knight"" or ""White Night"" monster from your hand or Deck.
● Add 1 ""White Veil"" from your Deck to your hand.
You can only use this effect of ""White Knight Lord"" once per turn. When an attack is declared involving this card and an opponent's monster: Change that opponent's monster's ATK to 0. If this card in its owner's possession is destroyed by an opponent's card: Inflict 1000 damage to your opponent.",Special Summon,ATK becomes 0,Inflict damage,Do not resolve the effect,Special Summon,Add to hand,,,,,,,,,,
100263006,Invincible Demise Lord,"During the End Phase, if a monster(s) was destroyed by battle this turn: You can Special Summon this card from your hand or GY, and if ""Invincible Demise Lord"" was destroyed by battle this turn, this card's original ATK becomes 3000, also it cannot be destroyed by card effects. During your Main Phase: You can reveal cards in your Deck, including ""Slash Draw"", equal to the number of cards your opponent controls +1 and place those revealed cards on top of the Deck in any order. You can only use each effect of ""Invincible Demise Lord"" once per turn.",Special Summon,Place on top of the Deck,Select a card to place on top of the Deck.,,,,,,,,,,,,,
100263007,Elemental HERO Clay Guardian,"1 ""Elemental HERO"" monster + 1 Warrior monster
(This card is not treated as a ""Guardian"" card.)
If this card is Special Summoned: You can Special Summon 1 ""Elemental HERO"" monster from your Deck, then if your opponent controls a card, you can inflict 400 damage to your opponent for each, also you cannot Special Summon from the Extra Deck for the rest of this turn, except ""HERO"" monsters. You can only use this effect of ""Elemental HERO Clay Guardian"" once per turn. Other ""Elemental HERO"" monsters you control cannot be destroyed by battle or card effects.",Special Summon,Inflict damage?,,,,,,,,,,,,,,
100263008,Doll Hammer,"Target 1 monster you control; destroy it, and if you do, draw 2 cards, then you can change the battle position of 1 monster your opponent controls. If a monster(s) is Special Summoned from your GY while this card is in your GY (except during the Damage Step): You can add this card to your hand. You can only use each effect of ""Doll Hammer"" once per turn.",Activate,Recycle,Change battle position?,,,,,,,,,,,,,
100263009,Quick Summon,"Immediately after this effect resolves, Normal Summon/Set 1 monster. When you do, if your opponent controls a monster, you can Normal Summon a Level 5 or higher monster without Tributing. During your Main Phase, if this card is in your GY, except the turn it was sent there: You can banish it; add 1 Level 5 or higher monster that can be Normal Summoned/Set from your Deck or GY to your hand, then immediately after this effect resolves, Tribute Summon it. You can only use this effect of ""Quick Summon"" once per turn.",Activate,Add to hand,"Apply the effect of ""Quick Summon"" to Summon without Tributing?",,,,,,,,,,,,,
100263010,D - Burst,"Target 1 face-up Spell you control; destroy it, and if you do, draw 1 card, then if you control a ""Destiny HERO"" monster, you can Special Summon 1 ""Destiny HERO"" monster from your hand, GY, or banishment. At the end of the Damage Step, if a monster equipped with an Equip Card, or ""Destiny HERO - Dogma"", attacked: You can banish this card from your GY; that monster can make a second attack in a row. You can only activate 1 ""D - Burst"" per turn.",Draw,Make another attack,Special Summon?,,,,,,,,,,,,,
100265002,Witchcrafter Seed,"If this card is Normal or Special Summoned and you control a ""Witchcrafter"" monster other than ""Witchcrafter Seed"", or ""Regulus, the Prince of Endymion"": You can target 1 face-up card on the field; return it to the hand. You can banish this card from your GY; reveal any number of cards in your hand, including a Spell, and shuffle them into the Deck, then draw that many cards. You can only use each effect of ""Witchcrafter Seed"" once per turn.",Return to the hand,Draw,,,,,,,,,,,,,,
100266001,Ancient Secrets,"Special Summon 1 Normal Monster from your hand, Deck, or GY in Defense Position (if you Special Summon from the Deck, it must be Level 4 or lower), or if you control a Normal Monster Card, you can apply 1 of these effects instead.
● Destroy all monsters your opponent controls.
● Destroy all Spells/Traps your opponent controls.
● Draw 2 cards.
● Special Summon 1 monster from either GY to your field.
You can only activate 1 ""Ancient Secrets"" per turn.",Activate,Apply another effect?,Destroy a monster,Destroy Spell/Trap Card(s),Draw,Special Summon,,,,,,,,,,
100266002,Mind Mirror Force,"If your opponent controls 5 or more face-up cards, this card's activation and effect cannot be negated, also you can activate this card the turn it was Set. At any of the following timings: Negate the effects of as many face-up cards your opponent controls as possible, and if you do, destroy them, also your monsters cannot attack directly until the end of the next turn after this card resolves.
● When the monster your opponent controls with the highest ATK (even if tied) declares an attack.
● When your opponent activates a monster effect that would destroy a card(s) on the field.
● When your opponent activates a monster effect in the hand or field during your turn.",Activate,"Activate by applying the effect of ""Mind Mirror Force"".",,,,,,,,,,,,,,
100266003,Emissaries from Darkness,"If you take battle or effect damage: You can Special Summon this card from your hand, and if you do, gain 2000 LP, then you can apply 1 of these effects.
● Special Summon 1 ""Emissaries from Darkness"" from your hand, Deck, or GY.
● Destroy up to 2 Attack Position monsters your opponent controls.
During the End Phase, if this card was Special Summoned this turn: You can target 1 Trap in your GY; Set it. You can only use each effect of ""Emissaries from Darkness"" once per turn.",Special Summon,Set a Trap,Special Summon,Destruction effect,Do nothing,,,,,,,,,,,
100266004,Dark Armed Dragon Punisher,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 3 DARK monsters in your GY. You can reveal this card in your hand; Special Summon 1 Level 6 or lower DARK monster from your hand, also you cannot Special Summon for the rest of this turn, except DARK monsters. During the Main Phase (Quick Effect): You can banish up to 3 DARK monsters from your GY, then target that many cards on the field; destroy them. You can only use each effect of ""Dark Armed Dragon Punisher"" once per turn.",Special Summon,Destroy,,,,,,,,,,,,,,
100266005,"Ekhajar, Descendant Dragon of the Ice Barrier","1 Tuner + 1+ non-Tuners
If this card is Synchro Summoned: You can discard 1 card; banish 2 cards from your opponent's field and/or GY. If your opponent Special Summons a monster(s): You can banish 1 card from your hand; return 1 card in either field or GY to the hand. If this Synchro Summoned card is sent to the GY during your opponent's turn: You can banish 1 card from your opponent's hand (at random), field, or GY. You can only use each effect of ""Ekhajar, Descendant Dragon of the Ice Barrier"" once per turn.",Banish from the field/GY,Return to the hand,Banish from the hand/field/GY,Banish a card from your hand?,,,,,,,,,,,,
100266006,Number 101: Silent Honor ARK - Soul Asylum,"2 Level 4 monsters
You can detach 1 material from this card, then activate 1 of these effects;
● Choose 1 Level 4 monster in your GY, except the detached material, and add 1 Level 4 monster with the same Type and Attribute, but a different name, from your Deck to your hand.
● Target 1 monster your opponent controls; attach it to this card.
You can only use this effect of ""Number 101: Silent Honor ARK - Soul Asylum"" once per turn. If this card would be destroyed, you can detach 1 material from this card instead.",Activate,Add to hand,As Xyz Material,,,,,,,,,,,,,
100267001,Sennet Prophet - Nefertari,"If this card is Normal or Special Summoned: You can send it to the GY; show up to 2 Normal Monster Cards from your hand, Deck, face-up field, and/or GY, then Set that many ""Sennet"" Spells from your Deck. During your opponent's turn (Quick Effect): You can banish this card from your GY; equip 1 Normal Monster from your GY to 1 Ritual Monster you control as an Equip Spell. You can only use each effect of ""Sennet Prophet - Nefertari"" once per turn.",Set,Status,,,,,,,,,,,,,,
100267002,Sennet Prophet - Amenhotep,"If this card is Normal or Special Summoned: You can send it to the GY; show up to 2 Normal Monster Cards from your hand, Deck, face-up field, and/or GY, then Set that many ""Sennet"" Traps from your Deck. You can banish this card from your GY, then target up to 3 Normal Monsters in your GY; shuffle them into the Deck. You can only use each effect of ""Sennet Prophet - Amenhotep"" once per turn.",Set,Recycle,,,,,,,,,,,,,,
100267003,Sennetnakht Sphinx,"You can Ritual Summon this card with any ""Sennet"" card. This card equipped with an Equip Card is unaffected by your opponent's activated effects. You can only use each of the following effects of ""Sennetnakht Sphinx"" once per turn. You can discard this card; add 1 ""Sennet"" card from your Deck to your hand, except ""Sennetnakht Sphinx"". (Quick Effect): You can send 1 face-up Normal Monster Card you control to the GY; change as many monsters your opponent controls as possible to face-down Defense Position, then you can Special Summon 1 Normal Monster from your GY.",Add to hand,Change to face-down Defense Position,Special Summon?,,,,,,,,,,,,,
100267004,Tausennet Wadjet,"You can Ritual Summon this card with any ""Sennet"" card. This card equipped with an Equip Card cannot be destroyed by card effects. You can only use each of the following effects of ""Tausennet Wadjet"" once per turn. You can discard this card; send 1 ""Sennet"" card from your Deck to the GY, except ""Tausennet Wadjet"". (Quick Effect): You can send up to 3 face-up Normal Monster Cards you control to the GY, then target that many cards your opponent controls; return them to the hand, then you can Special Summon 1 Normal Monster from your GY.",Send to the GY,Return to the hand,Special Summon?,,,,,,,,,,,,,
100267005,Sennetmes Nekhbet,"You can Ritual Summon this card with any ""Sennet"" card. This card equipped with an Equip Card cannot be destroyed by battle. You can only use each of the following effects of ""Sennetmes Nekhbet"" once per turn. You can discard this card; add 1 ""Sennet"" card from your GY to your hand, except ""Sennetmes Nekhbet"". (Quick Effect): You can Special Summon 1 face-up Normal Monster Card from your Spell & Trap Zone, and if you do, equip this card you control to it as an Equip Spell that gives it 2500 ATK.",Recycle,Special Summon,Special Summon?,,,,,,,,,,,,,
100267006,Beresennet Em Heru,"Once per turn: You can Ritual Summon 1 ""Sennet"" Ritual Monster from your hand or GY, by sending Normal Monster Cards with different names from each other from your hand, Deck, and/or face-up field to the GY whose total Levels equal or exceed its Level, then you can equip 1 Normal Monster from your GY to it as an Equip Spell. If you Special Summon a non-Token Normal Monster(s): You can draw 1 card. You can only use this effect of ""Beresennet Em Heru"" once per turn.",Ritual Summon,Draw,Equip?,,,,,,,,,,,,,
100267007,Sennet Per Akh,"Add 1 ""Sennet"" monster from your Deck to your hand. If you discard a ""Sennet"" Ritual Monster(s) while this card is in your GY: You can banish this card; Special Summon 1 non-Effect Fusion Monster from your Extra Deck with ATK less than or equal to any of the discarded monsters' as a Normal Monster Card, but for the rest of this turn, it cannot attack directly, also you cannot activate non-Zombie monster effects. You can only use each effect of ""Sennet Per Akh"" once per turn.",Add to hand,Special Summon,Treat as a Normal Monster Card,,,,,,,,,,,,,
100267009,Am Duasennet,"Ritual Summon 1 ""Sennet"" Ritual Monster from your hand or GY, by sending Normal Monster Cards with different names from each other from your hand, Deck, and/or face-up field to the GY whose total Levels equal or exceed its Level, then you can equip 1 Normal Monster from your GY to it as an Equip Spell. If a Normal Monster Card(s) you control would be destroyed by battle or card effect, you can banish this card from your GY instead. You can only activate 1 ""Am Duasennet"" per turn.",Ritual Summon,,Equip?,,,,,,,,,,,,,
100267010,Sennet Cataract,"Choose opponent's Main Monster Zones equal to the number of Normal Monsters and ""Sennet"" Ritual Monsters you control; negate the first monster effect activated in each of those zones that resolves this turn. If the total ATK of all Normal Monster Cards you control is more than 3000: You can banish this card from your GY, then target 1 monster your opponent controls; send it to the GY. You can only use each effect of ""Sennet Cataract"" once per turn.",Select a zone,Send to the GY,Continue selecting?,,,,,,,,,,,,,
100267011,Sennet Thunderfall,"When your opponent activates a Spell/Trap Card while you control a Normal Monster or ""Sennet"" Ritual Monster: Negate the activation, and if you do, destroy that card. If the total ATK of all Normal Monster Cards you control is more than 3000: You can banish this card from your GY; Set 1 ""Sennet"" Spell/Trap from your Deck or GY, except ""Sennet Thunderfall"". You can only use each effect of ""Sennet Thunderfall"" once per turn.",Negate the activation and destroy,Set,,,,,,,,,,,,,,
100268201,Dark Paladin - Wave-Motion,"""Dark Magician"" + 1 Level 7 or higher monster
Must be Fusion Summoned. Gains 500 ATK for every other monster on the field. Can attack all your opponent's monsters, once each. Once per turn, when your opponent activates a Spell Card or effect (Quick Effect): You can negate that effect, then you can destroy 1 card on the field. After this card destroys a card by battle or card effect and sends it to the GY, neither player can activate its effects while it is in the GY.",Negate the effect,Destroy the card?,The effect of {CARD} is currently being applied.,,,,,,,,,,,,,
100269038,Odd-Eyes Override Dragon,"2+ monsters, including a Pendulum Monster
You can target 1 other card you control; destroy it, and if you do, draw 1 card. During your turn, when your opponent activates a card or effect (Quick Effect): You can discard 1 card; negate that effect. You can only use each of the preceding effects of ""Odd-Eyes Override Dragon"" once per turn. If you destroyed a Pendulum Monster Card by this card's first effect, during your Main Phase this turn, you can conduct 1 Pendulum Summon of a ""Performapal"" monster(s), ""Magician"" Pendulum Monster(s), and/or ""Odd-Eyes"" monster(s), in addition to your Pendulum Summon (you can only gain this effect once per turn).",Destroy,Negate the effect,Pendulum Summon using the effect of {CARD},,,,,,,,,,,,,
100269113,Lunalight Scarlet Tiger,"If you activate a ""Lunalight"" monster's effect (except during the Damage Step): You can Special Summon this card from your hand, then if you activated this effect during the turn your opponent activated a card or effect, you can add 1 ""Polymerization"" from your Deck or GY to your hand. If this card is sent to the GY by card effect: You can Special Summon 1 ""Lunalight"" monster from your face-up Extra Deck or GY, except a Level 5 monster, but it cannot activate its effects. You can only use each effect of ""Lunalight Scarlet Tiger"" once per turn.",Special Summon,Special Summon,Add {CARD} to your hand?,Special Summoned by the effect of {CARD},,,,,,,,,,,,
100269215,Speedroid Darumaknocker,"If this card is in your hand: You can send 1 ""Speedroid"" card from your Deck to the GY, except ""Speedroid Darumaknocker""; Special Summon this card, also you cannot Special Summon for the rest of this turn, except WIND monsters. If this card is sent from the field to the GY: You can add 1 ""Speedroid"" Spell/Trap from your Deck to your hand, then if you control a ""Clear Wing"" monster, you can destroy 1 monster on the field. You can only use each effect of ""Speedroid Darumaknocker"" once per turm",Special Summon,Add to hand,Destroy that monster?,,,,,,,,,,,,,
101305081,Witness of the Ancient,"If you have a Synchro Monster in your field or GY: You can Special Summon this card from your hand. If this card is Special Summoned: You can place up to 3 Synchro Monsters with different names from your Extra Deck and/or GY in your Spell & Trap Zone as face-up Continuous Spells, and Special Summon 1 ""Arc Token"" (Machine/LIGHT/ATK 0/DEF 0) with a Level equal to the number placed, also for the rest of this turn, you cannot Special Summon from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Witness of the Ancient"" once per turn.",Special Summon,Place a monster,,,,,,,,,,,,,,
101305082,Distrust Paranoia,"Take control of all your opponent's monsters in this card's column. If this Set card in its owner's control has left the field by an opponent's effect, and is now in the GY or banished: You can Special Summon this card as an Effect Monster (Fiend/DARK/Level 10/ATK 4000/DEF 4000) with the following effect (this card is NOT treated as a Trap).
● Unaffected by your opponent's card effects activated in the same column.
You can only activate 1 ""Distrust Paranoia"" per turn.",Take control,Special Summon,,,,,,,,,,,,,,
101305083,Yomagna the Fire Phantom,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by shuffling 3 cards of the same type (Monster, Spell, or Trap) from your GY into the Deck/Extra Deck. If this card is Special Summoned: You can declare 1 Monster Type; this card becomes that Type until the end of this turn. During your Main Phase: You can Fusion Summon 1 Fusion Monster from your Extra Deck using monsters on either field, including this card. You can only use each effect of ""Yomagna the Fire Phantom"" once per turn.",Special Summon,Change Type,Fusion effect,,,,,,,,,,,,,
101305084,Thundercrash Snarecrow,"Each time a non-Thunder monster(s) is Special Summoned face-up, while this card is in the Monster Zone: That monster(s) cannot attack this turn, also destroy it during the End Phase. If this card is in your GY: You can target 1 face-up card you control; destroy it, and if you do, add this card to your hand. You can only use this effect of ""Thundercrash Snarecrow"" once per turn.",Attack restriction,Recycle,"The effect of ""Thundercrash Snarecrow"" is currently being applied.",,,,,,,,,,,,,
101305085,Mixousia the Confounder,"1 Spellcaster monster + 1 non-Spellcaster monster
You can target 1 face-up monster on the field and declare 1 Attribute; it becomes that Attribute. During your opponent's Main Phase (Quick Effect): You can Fusion Summon 1 Fusion Monster from your Extra Deck, by banishing this card you control and monsters from your field or GY as material. If this card is in your GY: You can declare 1 Attribute; this card in the GY becomes that Attribute until the end of this turn. You can only use each effect of ""Mixousia the Confounder"" once per turn.",Change Attribute,Fusion Summon,Change Attribute,,,,,,,,,,,,,
101305086,Shamanite Shamanknight,"2+ Level 3 monsters
If this card is Xyz Summoned, or if a Trap you own is banished: You can target 1 of your banished Traps; attach it to this card. You can detach any number of materials from this card, then target 1 DARK monster in your GY or banishment with a Level equal to the number detached; Special Summon it. You can only use each effect of ""Shamanite Shamanknight"" once per turn.",Attach Xyz material,Special Summon,Select the number of Xyz Materials to detach,,,,,,,,,,,,,
101305087,"Cerynemesia, Mystical Beast of the Forest","If this card is Normal or Special Summoned: You can banish (face-up) 1 Beast monster from your hand or face-up field until the End Phase; Special Summon 1 EARTH Beast monster from your Deck or GY, with an equal or lower Level than that monster's original Level, then your opponent can Special Summon 1 monster from their hand. You can only use this effect of ""Cerynemesia, Mystical Beast of the Forest"" once per turn. Your opponent's monsters that can attack must attack the monster you control with the highest ATK (their choice, if tied).",Special Summon,Special Summon?,Banish until the End Phase,,,,,,,,,,,,,
101305088,Imposter Shift,"When a monster effect that was activated on your opponent's field by targeting a card(s) on the field resolves, if any of those targets are in a different column than that opponent's monster, they can banish 1 card from their GY. If they did not, negate the activated effect. You can banish 1 monster from your GY; Special Summon 1 ""Imposter Token"" (Psychic/EARTH/ATK 800/DEF 800) with the same Level as that monster. You can only use this effect of ""Imposter Shift"" once per turn.",,Special Summon,Banish a card? (Imposter Shift),,,,,,,,,,,,,
101305089,Mortilux Heruvur,"2+ Level 8 monsters
If a monster(s) is sent to your opponent's GY (except during the Damage Step): You can target 1 of them; attach it to this card. You can only use this effect of ""Mortilux Heruvur"" once per turn. This card gains effects based on the number of materials attached to it.
● 2+: Cannot be destroyed by battle or card effects.
● 3+: Your opponent cannot target cards in the GYs with card effects.
● 4+: You can detach 3 materials from this card; send 1 monster on the field to the GY.",Attach Xyz material,Send to the GY,,,,,,,,,,,,,,
101305090,Angelechy Shatranga,"1 Tuner + 1+ non-Tuners
You can target 1 monster your opponent controls; banish it. If this card is placed in the Spell & Trap Zone as a Continuous Spell: You can add 1 ""Angelechy"" Trap from your Deck or GY to your hand. You can only use each of the preceding effects of ""Angelechy Shatranga"" once per turn. While this card is treated as a Continuous Spell, your opponent can only attempt to activate up to 5 monster effects per turn.",Banish effect,Search effect,,,,,,,,,,,,,,
101305091,Angelechy Bastion,"1 Tuner + 1+ non-Tuners
You can target 1 other card in this card's column; banish it. If this card is placed in the Spell & Trap Zone as a Continuous Spell: You can place 1 ""Angelechy Shatranga"" from your Extra Deck in your Spell & Trap Zone as a face-up Continuous Spell. You can only use each of the preceding effects of ""Angelechy Bastion"" once per turn. While this card is treated as a Continuous Spell, other ""Angelechy"" cards on the field cannot be destroyed by your opponent's card effects.",Banish effect,Placement effect,,,,,,,,,,,,,,
101305092,Angelechy Destrier,"1 Tuner + 1+ non-Tuners
You can target 1 monster in another column; banish it. If this card is placed in the Spell & Trap Zone as a Continuous Spell: You can add 1 ""Angelechy"" Spell from your Deck to your hand. You can only use each of the preceding effects of ""Angelechy Destrier"" once per turn. While this card is treated as a Continuous Spell, each time your opponent activates a card or effect, inflict 500 damage to your opponent when it resolves.",Banish effect,Search effect,,,,,,,,,,,,,,
101305093,Angelechy Enlisted,"1 Tuner + 1 non-Tuner
You can target 1 opponent's monster in this card's adjacent column; banish it, then change control of this card by moving it to one of your opponent's Main Monster Zones in this card's adjacent columns. If the control of this face-up card changes: Return this card to the Extra Deck, then the owner of this card Special Summons 1 ""Angelechy"" monster from their Extra Deck. You can only use each effect of ""Angelechy Enlisted"" once per turn.",Banish effect,Special Summon,,,,,,,,,,,,,,
101305094,Angelechy Problem,"Once per turn: You can discard 1 Spell/Trap; Special Summon 1 Level 2 ""Angelechy"" monster from your Extra Deck, and if you do, place 1 ""Angelechy"" monster from your Extra Deck to your Spell & Trap Zone as a face-up Continuous Spell. If a face-up ""Angelechy"" Monster Card(s) you control is destroyed by battle or card effect: You can return 1 ""Angelechy"" Monster Card you own from your Spell & Trap Zone to the Extra Deck, then you can Special Summon it.",Special Summon,Return to the Extra Deck,Special Summon?,,,,,,,,,,,,,
101305095,Angelechy Disturbance,"Give control of 1 ""Angelechy"" monster you control to your opponent (until the End Phase), then if your opponent controls a face-up card(s) in its adjacent Monster Zones and/or Spell & Trap Zones, their effects are negated. You can banish this card from your GY; add 1 ""Angelechy"" Spell/Trap from your Deck to your hand, except ""Angelechy Disturbance"". You can only use each effect of ""Angelechy Disturbance"" once per turn.",Transfer control,Search effect,,,,,,,,,,,,,,
101305096,Angelechy Opening to e4,"If your opponent goes first, you can also activate this card from your hand during the Standby Phase of their first turn. Place 1 ""Angelechy"" Field Spell from your hand, Deck, or GY, face-up on your field, and if you do, Special Summon 1 Level 2 or 7 ""Angelechy"" monster from your Extra Deck to the Extra Monster Zone, and if you do that, place 1 ""Angelechy"" monster from your Extra Deck in your Spell & Trap Zone as a face-up Continuous Spell. Until the end of your next turn after this card resolves, you cannot Special Summon from the Extra Deck, except Synchro Monsters.",Activate,"Activate by applying the effect of ""Angelechy Opening to e4"".","The effect of ""Angelechy Opening to e4"" is currently being applied.",,,,,,,,,,,,,
101305181,Arc Token,"Special Summoned by the effect of ""Witness of the Ancient"".",,,,,,,,,,,,,,,,
101305188,Imposter Token,"Special Summoned by the effect of ""Imposter Shift"".",,,,,,,,,,,,,,,,
101306001,Swiftwind Panther Warrior,"During the Main Phase (Quick Effect): You can Tribute 1 other monster from your hand or field, then activate 1 of these effects;
● Special Summon 1 monster that mentions ""Dark Time Wizard"" from your hand or Deck, except ""Swiftwind Panther Warrior"".
● Send 1 Spell/Trap that mentions ""Dark Time Wizard"" from your Deck to the GY.
You can only use this effect of ""Swiftwind Panther Warrior"" once per turn. Cannot declare an attack unless a monster(s) was Tributed this turn.",Activate the effect,,Special Summon,Send to the GY,,,,,,,,,,,,
101306002,Alligator's Dragon Knight,"Can attack directly. You can only use each of the following effects of ""Alligator's Dragon Knight"" once per turn. If this card is in your hand: You can reveal 1 other card in your hand that mentions ""Dark Time Wizard""; Special Summon this card. If this card is Normal or Special Summoned: You can add up to 2 Spells/Traps with different names from each other that mention ""Dark Time Wizard"" from your Deck to your hand, then discard 1 card.",Special Summon,Add to hand,,,,,,,,,,,,,,
101306003,Jinzo - Energy Shocker,"This card's name becomes ""Jinzo"" while in the field or GY. If this card is Normal or Special Summoned: You can destroy as many Traps your opponent controls as possible (if a card is Set, reveal it), then this card gains 300 ATK for each card destroyed this way. You can only use this effect of ""Jinzo - Energy Shocker"" once per turn. Your opponent cannot activate Trap Cards or effects while you have another monster in your field or GY that mentions ""Dark Time Wizard"".",Destroy,,,,,,,,,,,,,,,
101306004,Fisherman of Legend,"If your opponent activates a monster effect on the field (except during the Damage Step), or when their monster declares an attack, and ""Umi"" or a card that mentions ""Dark Time Wizard"" other than ""Fisherman of Legend"" is on the field: You can Special Summon this card from your hand. If this card is Special Summoned: You can target 1 monster your opponent controls; destroy it, also return this card from the field to the hand during the End Phase of this turn. You can only use each effect of ""Fisherman of Legend"" once per turn.",Special Summon,Destroy,,,,,,,,,,,,,,
101306005,Shining Umbral Horror,"If you Normal or Special Summon an ""Umbral Horror"" monster(s) and/or a ""Masquerade"" Xyz Monster(s) (except during the Damage Step): You can Special Summon this card from your hand, and if you do, draw 1 card, then if you drew an ""Umbral Horror"" monster, you can Special Summon it. Can be treated as 2 materials for the Xyz Summon of a ""Number"" Xyz Monster that requires 3 or more materials. You can only use each effect of ""Shining Umbral Horror"" once per turn.",Special Summon,Special Summon?,,,,,,,,,,,,,,
